ticker,Date,time,Open,High,Low,Close,Vol
TADAWUL:4280,2007-08-08,00:00:00,11.75,12.00,11.75,12.00,7153233
TADAWUL:4280,2007-08-12,00:00:00,11.75,11.75,11.50,11.75,4216739
TADAWUL:4280,2007-08-13,00:00:00,11.75,12.00,11.50,11.75,6703798
TADAWUL:4280,2007-08-14,00:00:00,11.75,12.00,11.50,11.75,5364688
TADAWUL:4280,2007-08-15,00:00:00,11.75,11.75,11.50,11.75,5057777
TADAWUL:4280,2007-08-19,00:00:00,11.50,11.75,11.50,11.50,6350825
TADAWUL:4280,2007-08-20,00:00:00,11.50,11.75,11.25,11.50,6415736
TADAWUL:4280,2007-08-21,00:00:00,11.75,11.75,11.25,11.50,4467325
TADAWUL:4280,2007-08-22,00:00:00,11.50,11.50,11.25,11.50,1872629
TADAWUL:4280,2007-08-26,00:00:00,11.25,11.50,11.25,11.25,3090473
TADAWUL:4280,2007-08-27,00:00:00,11.25,11.50,11.25,11.25,3428550
TADAWUL:4280,2007-08-28,00:00:00,11.25,11.50,11.25,11.25,3232568
TADAWUL:4280,2007-08-29,00:00:00,11.25,11.50,11.00,11.25,5514008
TADAWUL:4280,2007-09-02,00:00:00,11.00,11.25,10.75,11.00,4876644
TADAWUL:4280,2007-09-03,00:00:00,11.00,11.00,10.75,11.00,2306885
TADAWUL:4280,2007-09-04,00:00:00,10.75,11.00,10.50,10.75,3703108
TADAWUL:4280,2007-09-05,00:00:00,10.75,11.00,10.50,11.00,3674828
TADAWUL:4280,2007-09-09,00:00:00,10.75,11.00,10.50,10.75,2291481
TADAWUL:4280,2007-09-10,00:00:00,10.75,11.00,10.50,10.75,1953679
TADAWUL:4280,2007-09-11,00:00:00,10.75,11.00,10.50,10.75,2570573
TADAWUL:4280,2007-09-12,00:00:00,10.50,11.00,10.50,10.75,3214542
TADAWUL:4280,2007-09-16,00:00:00,10.50,10.75,10.50,10.50,1520963
TADAWUL:4280,2007-09-17,00:00:00,10.50,10.75,10.50,10.75,897347
TADAWUL:4280,2007-09-18,00:00:00,10.75,10.75,10.50,10.75,1104125
TADAWUL:4280,2007-09-19,00:00:00,10.50,10.75,10.50,10.75,2001111
TADAWUL:4280,2007-09-23,00:00:00,10.50,10.75,10.50,10.50,1501847
TADAWUL:4280,2007-09-24,00:00:00,10.50,10.75,10.50,10.75,1368246
TADAWUL:4280,2007-09-25,00:00:00,10.50,10.75,10.50,10.75,1241082
TADAWUL:4280,2007-09-26,00:00:00,10.50,10.75,10.50,10.50,1709708
TADAWUL:4280,2007-09-30,00:00:00,10.25,10.50,10.25,10.25,2291056
TADAWUL:4280,2007-10-01,00:00:00,10.25,10.50,10.25,10.50,948695
TADAWUL:4280,2007-10-02,00:00:00,10.25,10.50,10.00,10.25,6563206
TADAWUL:4280,2007-10-03,00:00:00,10.00,10.25,9.75,9.75,3983590
TADAWUL:4280,2007-10-07,00:00:00,9.75,10.00,9.75,10.00,2094067
TADAWUL:4280,2007-10-08,00:00:00,10.00,10.25,9.75,10.00,1883631
TADAWUL:4280,2007-10-09,00:00:00,10.00,10.00,9.75,9.75,1580144
TADAWUL:4280,2007-10-10,00:00:00,9.75,10.00,9.75,10.00,1246948
TADAWUL:4280,2007-10-21,00:00:00,10.00,10.00,9.75,10.00,1627420
TADAWUL:4280,2007-10-22,00:00:00,9.75,10.25,9.75,10.25,5162741
TADAWUL:4280,2007-10-23,00:00:00,10.00,10.75,10.00,10.25,12516996
TADAWUL:4280,2007-10-24,00:00:00,10.25,10.50,10.00,10.00,4136153
TADAWUL:4280,2007-10-28,00:00:00,10.25,10.50,10.00,10.25,6704663
TADAWUL:4280,2007-10-29,00:00:00,10.00,10.25,10.00,10.25,3285076
TADAWUL:4280,2007-10-30,00:00:00,10.25,10.25,10.00,10.00,2961277
TADAWUL:4280,2007-10-31,00:00:00,10.25,11.00,10.00,11.00,25606659
TADAWUL:4280,2007-11-04,00:00:00,12.00,12.25,11.50,11.75,25587481
TADAWUL:4280,2007-11-05,00:00:00,11.50,11.50,10.75,10.75,20801134
TADAWUL:4280,2007-11-06,00:00:00,10.25,11.00,10.25,11.00,13683726
