ticker,Date,time,Open,High,Low,Close,Vol
TADAWUL:8090,2007-08-08,00:00:00,67.75,69.00,66.50,67.50,2365755
TADAWUL:8090,2007-08-12,00:00:00,68.25,74.25,68.25,74.25,5409716
TADAWUL:8090,2007-08-13,00:00:00,76.50,79.75,70.50,74.75,6628997
TADAWUL:8090,2007-08-14,00:00:00,75.50,76.00,71.00,71.75,2845972
TADAWUL:8090,2007-08-15,00:00:00,70.00,73.50,70.00,71.00,2259926
TADAWUL:8090,2007-08-19,00:00:00,81.50,85.75,78.50,85.75,3457403
TADAWUL:8090,2007-08-20,00:00:00,88.75,88.75,82.00,85.50,2629667
TADAWUL:8090,2007-08-21,00:00:00,85.00,86.00,78.50,80.25,1830583
TADAWUL:8090,2007-08-22,00:00:00,78.00,82.75,78.00,81.50,1257971
TADAWUL:8090,2007-08-26,00:00:00,83.25,83.25,80.00,81.50,1208527
TADAWUL:8090,2007-08-27,00:00:00,82.00,82.25,78.25,80.25,871186
TADAWUL:8090,2007-08-28,00:00:00,80.25,84.75,80.25,82.50,1668209
TADAWUL:8090,2007-08-29,00:00:00,83.25,83.75,80.50,81.75,960936
TADAWUL:8090,2007-09-02,00:00:00,76.00,78.50,69.50,69.75,1231833
TADAWUL:8090,2007-09-03,00:00:00,70.50,73.50,65.25,72.00,981886
TADAWUL:8090,2007-09-04,00:00:00,71.00,71.75,66.00,68.00,582334
TADAWUL:8090,2007-09-05,00:00:00,67.50,69.75,65.75,66.75,796060
TADAWUL:8090,2007-09-09,00:00:00,75.00,76.00,71.00,71.75,1627666
TADAWUL:8090,2007-09-10,00:00:00,71.75,73.50,70.75,72.75,761199
TADAWUL:8090,2007-09-11,00:00:00,72.50,72.50,65.75,66.75,1034515
TADAWUL:8090,2007-09-12,00:00:00,66.75,69.00,62.00,63.00,873329
TADAWUL:8090,2007-09-16,00:00:00,54.25,61.75,53.50,59.50,1021706
TADAWUL:8090,2007-09-17,00:00:00,59.50,65.25,58.25,65.25,989670
TADAWUL:8090,2007-09-18,00:00:00,67.00,70.75,65.25,65.75,1402484
TADAWUL:8090,2007-09-19,00:00:00,66.25,67.75,64.00,65.25,371762
TADAWUL:8090,2007-09-23,00:00:00,65.50,67.50,64.75,65.75,427377
TADAWUL:8090,2007-09-24,00:00:00,66.50,68.25,66.00,67.25,660520
TADAWUL:8090,2007-09-25,00:00:00,68.00,70.00,67.50,68.25,856047
TADAWUL:8090,2007-09-26,00:00:00,68.75,69.00,64.75,66.00,550593
TADAWUL:8090,2007-09-30,00:00:00,58.50,60.00,56.00,59.50,477442
TADAWUL:8090,2007-10-01,00:00:00,60.25,61.50,59.00,60.00,542175
TADAWUL:8090,2007-10-02,00:00:00,59.50,59.75,56.25,57.00,360583
TADAWUL:8090,2007-10-03,00:00:00,56.25,57.75,52.50,54.00,391672
TADAWUL:8090,2007-10-07,00:00:00,47.50,51.50,47.50,50.00,735504
TADAWUL:8090,2007-10-08,00:00:00,50.50,51.00,48.75,49.25,298313
TADAWUL:8090,2007-10-09,00:00:00,48.75,49.00,46.25,46.50,435087
TADAWUL:8090,2007-10-10,00:00:00,46.75,48.75,45.25,48.00,333567
TADAWUL:8090,2007-10-21,00:00:00,54.00,55.75,51.75,54.75,842917
TADAWUL:8090,2007-10-22,00:00:00,53.50,59.00,53.25,57.00,967201
TADAWUL:8090,2007-10-23,00:00:00,57.75,59.25,56.25,56.75,858982
TADAWUL:8090,2007-10-24,00:00:00,56.50,57.00,55.00,56.50,506518
TADAWUL:8090,2007-10-28,00:00:00,63.00,65.00,60.25,62.75,1361481
TADAWUL:8090,2007-10-29,00:00:00,62.00,62.75,59.00,59.75,481223
TADAWUL:8090,2007-10-30,00:00:00,59.25,61.50,54.75,60.25,864687
TADAWUL:8090,2007-10-31,00:00:00,59.75,61.00,58.25,58.50,554211
TADAWUL:8090,2007-11-04,00:00:00,57.75,59.25,56.25,58.00,714578
TADAWUL:8090,2007-11-05,00:00:00,58.00,59.25,55.00,55.50,1351664
TADAWUL:8090,2007-11-06,00:00:00,55.50,57.00,55.00,56.25,704373
TADAWUL:8090,2007-11-07,00:00:00,56.50,57.00,54.50,55.50,1138151
TADAWUL:8090,2007-11-11,00:00:00,58.50,64.75,58.00,61.00,3855525
TADAWUL:8090,2007-11-12,00:00:00,61.25,63.00,59.75,60.75,1866336
TADAWUL:8090,2007-11-13,00:00:00,61.25,61.75,59.50,60.00,979729
TADAWUL:8090,2007-11-14,00:00:00,60.00,60.25,58.50,59.00,868254
TADAWUL:8090,2007-11-18,00:00:00,61.50,63.00,61.25,62.75,1038807
TADAWUL:8090,2007-11-19,00:00:00,63.50,66.25,63.00,65.50,2378922
TADAWUL:8090,2007-11-20,00:00:00,66.00,66.50,63.25,64.25,1089950
TADAWUL:8090,2007-11-21,00:00:00,63.75,65.00,62.25,64.00,1000633
TADAWUL:8090,2007-11-25,00:00:00,67.00,68.50,65.00,66.00,1778915
TADAWUL:8090,2007-11-26,00:00:00,66.50,67.25,64.50,64.75,1024876
TADAWUL:8090,2007-11-27,00:00:00,64.50,64.75,62.50,62.75,551182
TADAWUL:8090,2007-11-28,00:00:00,62.25,64.75,62.25,64.50,829193
TADAWUL:8090,2007-12-02,00:00:00,66.50,67.75,64.75,66.00,1464020
TADAWUL:8090,2007-12-03,00:00:00,66.25,68.00,66.25,67.00,1277007
TADAWUL:8090,2007-12-04,00:00:00,67.50,69.00,66.50,66.75,1432500
TADAWUL:8090,2007-12-05,00:00:00,67.25,67.75,66.25,67.25,1170547
TADAWUL:8090,2007-12-09,00:00:00,65.00,66.75,64.50,65.25,867989
TADAWUL:8090,2007-12-10,00:00:00,65.50,66.25,64.75,65.25,375121
TADAWUL:8090,2007-12-11,00:00:00,65.25,65.50,63.00,63.25,460012
TADAWUL:8090,2007-12-12,00:00:00,63.00,64.25,60.75,62.50,461071
TADAWUL:8090,2007-12-16,00:00:00,63.25,64.00,62.50,62.50,307305
TADAWUL:8090,2007-12-17,00:00:00,62.50,62.75,61.50,62.00,342147
TADAWUL:8090,2007-12-24,00:00:00,62.25,62.75,61.00,62.50,447025
TADAWUL:8090,2007-12-25,00:00:00,62.50,65.50,61.75,62.50,893904
TADAWUL:8090,2007-12-26,00:00:00,62.75,63.00,61.50,61.75,393897
TADAWUL:8090,2007-12-30,00:00:00,60.50,62.25,60.00,61.25,655033
TADAWUL:8090,2007-12-31,00:00:00,61.25,61.75,59.25,59.50,243201
TADAWUL:8090,2008-01-02,00:00:00,56.00,57.00,54.00,55.25,585765
TADAWUL:8090,2008-01-06,00:00:00,55.25,57.50,54.50,55.25,916684
TADAWUL:8090,2008-01-07,00:00:00,55.50,55.75,54.75,55.00,457113
TADAWUL:8090,2008-01-08,00:00:00,55.25,58.50,55.00,56.75,1224716
TADAWUL:8090,2008-01-09,00:00:00,55.75,56.75,54.75,55.75,625138
TADAWUL:8090,2008-01-13,00:00:00,56.25,57.50,55.75,56.00,634228
TADAWUL:8090,2008-01-14,00:00:00,56.00,57.50,55.25,56.75,640649
TADAWUL:8090,2008-01-15,00:00:00,57.25,57.25,54.75,55.00,535421
TADAWUL:8090,2008-01-16,00:00:00,55.00,55.50,52.25,52.25,713325
TADAWUL:8090,2008-01-20,00:00:00,51.75,51.75,47.00,47.50,326031
TADAWUL:8090,2008-01-21,00:00:00,46.75,49.00,45.50,48.00,315916
TADAWUL:8090,2008-01-22,00:00:00,48.00,48.00,43.25,43.25,146100
TADAWUL:8090,2008-01-23,00:00:00,44.00,46.75,39.75,42.00,619990
TADAWUL:8090,2008-01-27,00:00:00,42.00,43.25,41.50,43.00,451751
TADAWUL:8090,2008-01-28,00:00:00,44.25,44.50,41.50,42.00,600000
TADAWUL:8090,2008-01-29,00:00:00,42.25,42.75,41.50,42.25,368925
TADAWUL:8090,2008-01-30,00:00:00,42.25,44.25,41.75,43.25,678153
TADAWUL:8090,2008-02-03,00:00:00,47.25,51.75,46.50,51.75,1526501
TADAWUL:8090,2008-02-04,00:00:00,51.75,55.00,50.00,50.00,1564490
TADAWUL:8090,2008-02-05,00:00:00,51.25,52.50,49.50,51.00,864371
TADAWUL:8090,2008-02-06,00:00:00,50.00,51.50,46.00,47.50,628395
TADAWUL:8090,2008-02-10,00:00:00,45.50,46.00,42.00,42.50,396192
TADAWUL:8090,2008-02-11,00:00:00,43.00,43.75,40.75,41.00,253256
TADAWUL:8090,2008-02-12,00:00:00,41.50,44.00,41.25,43.75,255017
TADAWUL:8090,2008-02-13,00:00:00,45.00,47.75,44.25,46.50,664458
TADAWUL:8090,2008-02-17,00:00:00,44.75,45.25,42.75,43.25,936935
TADAWUL:8090,2008-02-18,00:00:00,43.75,44.25,42.50,43.75,601093
TADAWUL:8090,2008-02-19,00:00:00,43.50,45.75,43.00,44.25,1374307
TADAWUL:8090,2008-02-20,00:00:00,44.00,44.75,43.50,44.50,486611
TADAWUL:8090,2008-02-24,00:00:00,49.25,49.25,46.50,47.00,2172867
TADAWUL:8090,2008-02-25,00:00:00,47.00,47.25,45.50,46.00,1012019
TADAWUL:8090,2008-02-26,00:00:00,46.00,46.50,44.50,44.75,1034362
TADAWUL:8090,2008-02-27,00:00:00,44.50,44.75,43.50,44.00,614733
TADAWUL:8090,2008-03-02,00:00:00,45.25,45.50,43.00,43.25,669830
TADAWUL:8090,2008-03-03,00:00:00,43.00,44.25,42.50,43.00,523504
TADAWUL:8090,2008-03-04,00:00:00,43.25,45.50,43.25,45.25,849590
TADAWUL:8090,2008-03-05,00:00:00,45.00,48.25,44.75,46.75,1585277
TADAWUL:8090,2008-03-09,00:00:00,46.00,46.50,44.25,46.50,426725
TADAWUL:8090,2008-03-10,00:00:00,45.50,46.25,44.50,45.00,360410
TADAWUL:8090,2008-03-11,00:00:00,44.75,46.50,44.75,45.25,388567
TADAWUL:8090,2008-03-12,00:00:00,45.25,45.75,44.00,44.00,189147
TADAWUL:8090,2008-03-16,00:00:00,41.00,42.00,40.75,41.25,218531
TADAWUL:8090,2008-03-17,00:00:00,41.50,42.25,41.00,41.00,148034
TADAWUL:8090,2008-03-18,00:00:00,41.25,41.50,40.00,40.25,234613
TADAWUL:8090,2008-03-19,00:00:00,40.75,41.25,39.75,40.00,266018
TADAWUL:8090,2008-03-23,00:00:00,37.75,37.75,35.50,36.00,388627
TADAWUL:8090,2008-03-24,00:00:00,36.50,38.00,35.00,38.00,324412
TADAWUL:8090,2008-03-25,00:00:00,38.00,40.00,37.00,37.75,298998
TADAWUL:8090,2008-03-26,00:00:00,38.00,38.50,37.00,37.00,222268
TADAWUL:8090,2008-03-30,00:00:00,36.00,40.00,36.00,39.00,223819
TADAWUL:8090,2008-03-31,00:00:00,38.50,41.00,38.00,39.25,582291
TADAWUL:8090,2008-04-01,00:00:00,39.25,39.25,37.00,37.25,248671
