ticker,Date,time,Open,High,Low,Close,Vol
S&P Saudi,01/12/2008,00:00:00,,,,100,0
S&P Saudi,02/12/2008,00:00:00,,,,95.9,0
S&P Saudi,03/12/2008,00:00:00,,,,97.63,0
S&P Saudi,04/12/2008,00:00:00,,,,97.63,0
S&P Saudi,05/12/2008,00:00:00,,,,97.63,0
S&P Saudi,11/12/2008,00:00:00,,,,97.63,0
S&P Saudi,12/12/2008,00:00:00,,,,97.63,0
S&P Saudi,13/12/2008,00:00:00,,,,102.81,0
S&P Saudi,14/12/2008,00:00:00,,,,101.15,0
S&P Saudi,15/12/2008,00:00:00,,,,102.38,0
S&P Saudi,16/12/2008,00:00:00,,,,102.64,0
S&P Saudi,17/12/2008,00:00:00,,,,104.32,0
S&P Saudi,18/12/2008,00:00:00,,,,104.32,0
S&P Saudi,19/12/2008,00:00:00,,,,104.32,0
S&P Saudi,20/12/2008,00:00:00,,,,100.14,0
S&P Saudi,21/12/2008,00:00:00,,,,101.61,0
S&P Saudi,22/12/2008,00:00:00,,,,100.88,0
S&P Saudi,23/12/2008,00:00:00,,,,100.79,0
S&P Saudi,24/12/2008,00:00:00,,,,98.92,0
S&P Saudi,25/12/2008,00:00:00,,,,98.92,0
S&P Saudi,26/12/2008,00:00:00,,,,98.92,0
S&P Saudi,27/12/2008,00:00:00,,,,95.88,0
S&P Saudi,28/12/2008,00:00:00,,,,99.03,0
S&P Saudi,29/12/2008,00:00:00,,,,99.47,0
S&P Saudi,30/12/2008,00:00:00,,,,100.85,0
S&P Saudi,31/12/2008,00:00:00,,,,100.41,0
S&P Saudi,01/01/2009,00:00:00,,,,100.41,0
S&P Saudi,02/01/2009,00:00:00,,,,100.41,0
S&P Saudi,03/01/2009,00:00:00,,,,105.72,0
S&P Saudi,04/01/2009,00:00:00,,,,106.01,0
S&P Saudi,05/01/2009,00:00:00,,,,108.93,0
S&P Saudi,06/01/2009,00:00:00,,,,111.14,0
S&P Saudi,07/01/2009,00:00:00,,,,111.42,0
S&P Saudi,08/01/2009,00:00:00,,,,111.42,0
S&P Saudi,09/01/2009,00:00:00,,,,111.43,0
S&P Saudi,10/01/2009,00:00:00,,,,107.74,0
S&P Saudi,11/01/2009,00:00:00,,,,107.54,0
S&P Saudi,12/01/2009,00:00:00,,,,107.39,0
S&P Saudi,13/01/2009,00:00:00,,,,105.76,0
S&P Saudi,14/01/2009,00:00:00,,,,103.1,0
S&P Saudi,15/01/2009,00:00:00,,,,103.1,0
S&P Saudi,16/01/2009,00:00:00,,,,103.11,0
S&P Saudi,17/01/2009,00:00:00,,,,97.34,0
S&P Saudi,18/01/2009,00:00:00,,,,96.32,0
S&P Saudi,19/01/2009,00:00:00,,,,96.27,0
S&P Saudi,20/01/2009,00:00:00,,,,94.09,0
S&P Saudi,21/01/2009,00:00:00,,,,93.21,0
S&P Saudi,22/01/2009,00:00:00,,,,93.21,0
S&P Saudi,23/01/2009,00:00:00,,,,93.21,0
S&P Saudi,24/01/2009,00:00:00,,,,98.21,0
S&P Saudi,25/01/2009,00:00:00,,,,99.15,0
S&P Saudi,26/01/2009,00:00:00,,,,98.72,0
S&P Saudi,27/01/2009,00:00:00,,,,99.54,0
S&P Saudi,28/01/2009,00:00:00,,,,99.3,0
S&P Saudi,29/01/2009,00:00:00,,,,99.29,0
S&P Saudi,30/01/2009,00:00:00,,,,99.29,0
S&P Saudi,31/01/2009,00:00:00,,,,99.96,0
S&P Saudi,01/02/2009,00:00:00,,,,98.95,0
S&P Saudi,02/02/2009,00:00:00,,,,97.8,0
S&P Saudi,03/02/2009,00:00:00,,,,99.02,0
S&P Saudi,04/02/2009,00:00:00,,,,99.17,0
S&P Saudi,05/02/2009,00:00:00,,,,99.16,0
S&P Saudi,06/02/2009,00:00:00,,,,99.16,0
S&P Saudi,07/02/2009,00:00:00,,,,102.36,0
S&P Saudi,08/02/2009,00:00:00,,,,101.96,0
S&P Saudi,09/02/2009,00:00:00,,,,102.69,0
S&P Saudi,10/02/2009,00:00:00,,,,102.2,0
S&P Saudi,11/02/2009,00:00:00,,,,101.05,0
S&P Saudi,12/02/2009,00:00:00,,,,101.05,0
S&P Saudi,13/02/2009,00:00:00,,,,101.05,0
S&P Saudi,14/02/2009,00:00:00,,,,103.08,0
S&P Saudi,15/02/2009,00:00:00,,,,102.28,0
S&P Saudi,16/02/2009,00:00:00,,,,102.19,0
S&P Saudi,17/02/2009,00:00:00,,,,97.56,0
S&P Saudi,18/02/2009,00:00:00,,,,99.08,0
S&P Saudi,19/02/2009,00:00:00,,,,99.08,0
S&P Saudi,20/02/2009,00:00:00,,,,99.08,0
S&P Saudi,21/02/2009,00:00:00,,,,97,0
S&P Saudi,22/02/2009,00:00:00,,,,98.03,0
S&P Saudi,23/02/2009,00:00:00,,,,98.83,0
S&P Saudi,24/02/2009,00:00:00,,,,93.77,0
S&P Saudi,25/02/2009,00:00:00,,,,93.48,0
S&P Saudi,26/02/2009,00:00:00,,,,93.49,0
S&P Saudi,27/02/2009,00:00:00,,,,93.49,0
S&P Saudi,28/02/2009,00:00:00,,,,90.14,0
S&P Saudi,01/03/2009,00:00:00,,,,90.7,0
S&P Saudi,02/03/2009,00:00:00,,,,88.76,0
S&P Saudi,03/03/2009,00:00:00,,,,88.49,0
S&P Saudi,04/03/2009,00:00:00,,,,89.15,0
S&P Saudi,05/03/2009,00:00:00,,,,89.14,0
S&P Saudi,06/03/2009,00:00:00,,,,89.14,0
S&P Saudi,07/03/2009,00:00:00,,,,88.43,0
S&P Saudi,08/03/2009,00:00:00,,,,85.78,0
S&P Saudi,09/03/2009,00:00:00,,,,83.81,0
S&P Saudi,10/03/2009,00:00:00,,,,84.54,0
S&P Saudi,11/03/2009,00:00:00,,,,84.29,0
S&P Saudi,12/03/2009,00:00:00,,,,84.29,0
S&P Saudi,13/03/2009,00:00:00,,,,84.3,0
S&P Saudi,14/03/2009,00:00:00,,,,87.57,0
S&P Saudi,15/03/2009,00:00:00,,,,87.74,0
S&P Saudi,16/03/2009,00:00:00,,,,90.06,0
S&P Saudi,17/03/2009,00:00:00,,,,89.14,0
S&P Saudi,18/03/2009,00:00:00,,,,90.45,0
S&P Saudi,19/03/2009,00:00:00,,,,90.46,0
S&P Saudi,20/03/2009,00:00:00,,,,90.46,0
S&P Saudi,21/03/2009,00:00:00,,,,92.37,0
S&P Saudi,22/03/2009,00:00:00,,,,92.45,0
S&P Saudi,23/03/2009,00:00:00,,,,93.6,0
S&P Saudi,24/03/2009,00:00:00,,,,94.83,0
S&P Saudi,25/03/2009,00:00:00,,,,95.56,0
S&P Saudi,26/03/2009,00:00:00,,,,95.55,0
S&P Saudi,27/03/2009,00:00:00,,,,95.56,0
S&P Saudi,28/03/2009,00:00:00,,,,98.04,0
S&P Saudi,29/03/2009,00:00:00,,,,97.59,0
S&P Saudi,30/03/2009,00:00:00,,,,95.07,0
S&P Saudi,31/03/2009,00:00:00,,,,96.59,0
S&P Saudi,01/04/2009,00:00:00,,,,96.89,0
S&P Saudi,02/04/2009,00:00:00,,,,96.89,0
S&P Saudi,03/04/2009,00:00:00,,,,96.89,0
S&P Saudi,04/04/2009,00:00:00,,,,102.08,0
S&P Saudi,05/04/2009,00:00:00,,,,102.17,0
S&P Saudi,06/04/2009,00:00:00,,,,103.6,0
S&P Saudi,07/04/2009,00:00:00,,,,102.29,0
S&P Saudi,08/04/2009,00:00:00,,,,102,0
S&P Saudi,09/04/2009,00:00:00,,,,102,0
S&P Saudi,10/04/2009,00:00:00,,,,102,0
S&P Saudi,11/04/2009,00:00:00,,,,105.25,0
S&P Saudi,12/04/2009,00:00:00,,,,105.96,0
S&P Saudi,13/04/2009,00:00:00,,,,106.9,0
S&P Saudi,14/04/2009,00:00:00,,,,108.77,0
S&P Saudi,15/04/2009,00:00:00,,,,107.96,0
S&P Saudi,16/04/2009,00:00:00,,,,107.96,0
S&P Saudi,17/04/2009,00:00:00,,,,107.97,0
S&P Saudi,18/04/2009,00:00:00,,,,110.45,0
S&P Saudi,19/04/2009,00:00:00,,,,106.03,0
S&P Saudi,20/04/2009,00:00:00,,,,104.81,0
S&P Saudi,21/04/2009,00:00:00,,,,101.14,0
S&P Saudi,22/04/2009,00:00:00,,,,105.18,0
S&P Saudi,23/04/2009,00:00:00,,,,105.18,0
S&P Saudi,24/04/2009,00:00:00,,,,105.18,0
S&P Saudi,25/04/2009,00:00:00,,,,108.82,0
S&P Saudi,26/04/2009,00:00:00,,,,110.75,0
S&P Saudi,27/04/2009,00:00:00,,,,109.85,0
S&P Saudi,28/04/2009,00:00:00,,,,110.79,0
S&P Saudi,29/04/2009,00:00:00,,,,114.35,0
S&P Saudi,30/04/2009,00:00:00,,,,114.35,0
S&P Saudi,01/05/2009,00:00:00,,,,114.36,0
S&P Saudi,02/05/2009,00:00:00,,,,114.52,0
S&P Saudi,03/05/2009,00:00:00,,,,114.7,0
S&P Saudi,04/05/2009,00:00:00,,,,117.15,0
S&P Saudi,05/05/2009,00:00:00,,,,118.86,0
S&P Saudi,06/05/2009,00:00:00,,,,118.91,0
S&P Saudi,07/05/2009,00:00:00,,,,118.91,0
S&P Saudi,08/05/2009,00:00:00,,,,118.91,0
S&P Saudi,09/05/2009,00:00:00,,,,123.52,0
S&P Saudi,10/05/2009,00:00:00,,,,123.95,0
S&P Saudi,11/05/2009,00:00:00,,,,122.35,0
S&P Saudi,12/05/2009,00:00:00,,,,123.97,0
S&P Saudi,13/05/2009,00:00:00,,,,124.34,0
S&P Saudi,14/05/2009,00:00:00,,,,124.34,0
S&P Saudi,15/05/2009,00:00:00,,,,124.31,0
S&P Saudi,16/05/2009,00:00:00,,,,120.54,0
S&P Saudi,17/05/2009,00:00:00,,,,121.93,0
S&P Saudi,18/05/2009,00:00:00,,,,123.14,0
S&P Saudi,19/05/2009,00:00:00,,,,125.28,0
S&P Saudi,20/05/2009,00:00:00,,,,124.83,0
S&P Saudi,21/05/2009,00:00:00,,,,124.83,0
S&P Saudi,22/05/2009,00:00:00,,,,124.83,0
S&P Saudi,23/05/2009,00:00:00,,,,126.29,0
S&P Saudi,24/05/2009,00:00:00,,,,125.47,0
S&P Saudi,25/05/2009,00:00:00,,,,123.22,0
S&P Saudi,26/05/2009,00:00:00,,,,120.05,0
S&P Saudi,27/05/2009,00:00:00,,,,120.54,0
S&P Saudi,28/05/2009,00:00:00,,,,120.54,0
S&P Saudi,29/05/2009,00:00:00,,,,120.54,0
S&P Saudi,30/05/2009,00:00:00,,,,124.24,0
S&P Saudi,31/05/2009,00:00:00,,,,123.8,0
S&P Saudi,01/06/2009,00:00:00,,,,126.42,0
S&P Saudi,02/06/2009,00:00:00,,,,126.65,0
S&P Saudi,03/06/2009,00:00:00,,,,127.08,0
S&P Saudi,04/06/2009,00:00:00,,,,127.08,0
S&P Saudi,05/06/2009,00:00:00,,,,127.08,0
S&P Saudi,06/06/2009,00:00:00,,,,125.7,0
S&P Saudi,07/06/2009,00:00:00,,,,126.55,0
S&P Saudi,08/06/2009,00:00:00,,,,123.95,0
S&P Saudi,09/06/2009,00:00:00,,,,124.07,0
S&P Saudi,10/06/2009,00:00:00,,,,125.63,0
S&P Saudi,11/06/2009,00:00:00,,,,125.62,0
S&P Saudi,12/06/2009,00:00:00,,,,125.62,0
S&P Saudi,13/06/2009,00:00:00,,,,127.93,0
S&P Saudi,14/06/2009,00:00:00,,,,128.03,0
S&P Saudi,15/06/2009,00:00:00,,,,127.36,0
S&P Saudi,16/06/2009,00:00:00,,,,128.3,0
S&P Saudi,17/06/2009,00:00:00,,,,126.78,0
S&P Saudi,18/06/2009,00:00:00,,,,126.77,0
S&P Saudi,19/06/2009,00:00:00,,,,126.78,0
