Date,Open,High,Low,Close,Vol
20170227,5999.81006,6468.79004,5854.3999,5902.81982,6003403
20170228,5902.81982,6178.74023,5781.47998,5989.93994,4611413
20170301,5989.93994,6067.6499,5792.41016,6036.75,3275040
20170302,6036.75,6082.04004,5943.06982,5994.33984,2258317
20170305,5994.33984,6099.66992,5930.74023,5933.79004,2305841
20170306,5933.79004,5965.06982,5791.18018,5841.79004,1707357
20170307,5841.79004,5851.18018,5752.18994,5764.27979,1775930
20170308,5764.27979,5791.93018,5684.7998,5767.64014,1434234
20170309,5767.64014,5767.64014,5558.18994,5661.49023,2176603
20170312,5661.49023,5708.8999,5468.83008,5506.9502,1019854
20170313,5506.9502,5617.5498,5343.22021,5358.60986,859467
20170314,5358.60986,5408.14014,5238.77002,5387.02979,818444
20170315,5387.02979,5469.60986,5377.6001,5393.22021,810754
20170316,5393.22021,5475.14014,5387.22021,5413.9502,927213
20170319,5413.9502,5418.16016,5347.56006,5359.37988,726015
20170320,5359.37988,5499.83008,5316.58008,5374.81982,1135759
20170321,5374.81982,5380.56982,5231.25,5232.00977,884622
20170322,5232.00977,5241.0498,5121.22998,5140.08008,566339
20170323,5140.08008,5176.4502,5045.43994,5091.6001,544847
20170326,5091.6001,5170.95996,4918.16016,5058.81982,1047521
20170327,5058.81982,5273.25,5002.45996,5122.24023,1554057
20170328,5122.24023,5134.50977,4975.29004,5104.02002,477940
20170329,5104.02002,5127.77002,5065.25977,5120.97998,444070
20170330,5120.97998,5120.97998,5055.8999,5119.27979,531594
20170402,5119.27979,5119.27979,5005.75977,5015.7002,460297
20170403,5015.7002,5032.83984,4964.04004,5032.83984,376742
20170404,5032.83984,5032,4989.02979,5009.16992,177320
20170405,5009.16992,5026.83008,4985.1001,5025.04004,415140
20170406,5025.04004,5025.04004,4958.62988,4961.20996,381535
20170409,4961.20996,4949.2002,4889.77979,4905.77979,370192
20170410,4905.77979,4967.85986,4885.8999,4967.6499,299099
20170411,4967.6499,4995.77979,4917.33008,4925.75,422671
20170412,4925.75,4981.20996,4917.24023,4932.91992,457773
20170413,4932.91992,4950.22998,4917.60986,4925.81006,230123
20170416,4925.81006,4927.5,4876.49023,4881.87012,147485
20170417,4881.87012,4932.75,4879.24023,4892.56982,468692
20170418,4892.56982,4911.95996,4872.31982,4885.10986,142812
20170419,4885.10986,4961.10986,4866.62012,4959.41992,250350
20170420,4959.41992,5001.72021,4923.54004,4947.91992,241316
20170423,4947.91992,5075.3999,4937.02979,5008.8501,191001
20170424,5008.8501,5026.62012,4962.60986,4965.14014,145103
20170425,4965.14014,4971.91016,4757.27979,4770.39014,262287
20170426,4770.39014,4788.43018,4759.58984,4784.06982,159057
20170427,4784.06982,4790.91016,4723.91016,4740.49023,434679
20170430,4740.49023,4740.49023,4639.43994,4702.72998,196523
20170501,4702.72998,4720.6499,4684.83984,4687.41992,228521
20170502,4687.41992,4693.12988,4582.2998,4585.9502,147061
20170503,4585.9502,4578.22021,4460.5498,4474.08984,147730
20170504,4474.08984,4491.22021,4392.6499,4395.22998,112430
20170507,4395.22998,4413.54004,4339.12012,4339.12012,119872
20170508,4339.12012,4401.31006,4345.91992,4399.0498,171587
20170509,4399.0498,4415.62988,4363.50977,4370.27979,64746
20170510,4370.27979,4454.2998,4370.27979,4410.24023,133299
20170511,4410.24023,4473.56006,4359.06982,4384.14014,240908
20170514,4384.14014,4405.8999,4350.89014,4405.8999,161548
20170515,4405.8999,4429.77979,4335.27979,4340.1499,155150
20170516,4340.1499,4406.9502,4248.5498,4248.5498,306464
20170517,4248.5498,4324.74023,4248.5498,4304.47998,86465
20170518,4304.47998,4327.16016,4283.56006,4283.56006,186236
20170521,4283.56006,4294.5498,4153.99023,4194.16992,319892
20170522,4194.16992,4236.1001,4186.43994,4236.1001,62582
20170523,4236.1001,4226.45996,4142.56006,4208.75977,118599
20170524,4208.75977,4212.99023,4148.77002,4148.77002,90247
20170525,4148.77002,4137.3501,4078.21997,4094.79004,115495
20170528,4094.79004,4094.79004,4053.69995,4053.69995,54791
20170529,4053.69995,4165.62012,4064.02002,4122.35986,92619
20170530,4122.35986,4118.14014,3944.59009,4049.42993,98012
20170531,4049.42993,4086.87988,4048.03003,4069.8501,87685
20170601,4069.8501,4135.35986,3968.61011,4044.41992,82066
20170604,4044.41992,4332.18994,4101.52979,4217.31006,214881
20170605,4217.31006,4238.37012,4070.45996,4117.10986,189683
20170606,4117.10986,4133.43994,4090.70996,4099.12988,44088
20170607,4099.12988,4133.97998,4088.58008,4088.58008,66313
20170608,4088.58008,4089.73999,4024.88989,4048.07007,43851
20170611,4048.07007,4048.07007,3948.58008,3955.3501,49569
