Date,Open,High,Low,Close,Vol
20070107,22208.49023,22208.49023,22208.49023,22208.49023,4588533
20070108,22035.78906,22035.78906,22035.78906,22035.78906,3027866
20070109,21865.99023,21865.99023,21865.99023,21865.99023,3421707
20070110,21584.66016,21584.66016,21584.66016,21584.66016,4735090
20070113,20525.59961,20525.59961,20525.59961,20525.59961,6376801
20070114,19534.99023,19534.99023,19534.99023,19534.99023,8052429
20070115,20140.46094,20140.46094,20140.46094,20140.46094,8556400
20070116,20052.89062,20052.89062,20052.89062,20052.89062,6715387
20070117,20034.86914,20034.86914,20034.86914,20034.86914,7030096
20070120,19941,19941,19941,19941,3525154
20070121,20050.86914,20050.86914,20050.86914,20050.86914,5684601
20070122,20121.14062,20121.14062,20121.14062,20121.14062,8636392
20070123,19692.75977,19692.75977,19692.75977,19692.75977,5362421
20070124,19018.55078,19018.55078,19018.55078,19018.55078,7374261
20070127,18540.92969,18540.92969,18540.92969,18540.92969,7666215
20070128,18635.92969,18635.92969,18635.92969,18635.92969,11359696
20070129,18611.49023,18611.49023,18611.49023,18611.49023,7721530
20070130,19148.66992,19148.66992,19148.66992,19148.66992,6740670
20070131,19467.24023,19467.24023,19467.24023,19467.24023,8828292
20070203,20068.58984,20068.58984,20068.58984,20068.58984,10314477
20070204,20022.15039,20022.15039,20022.15039,20022.15039,6815786
20070205,19655.65039,19655.65039,19655.65039,19655.65039,4898548
20070206,19895.91016,19895.91016,19895.91016,19895.91016,6930110
20070207,20212.56055,20212.56055,20212.56055,20212.56055,13421647
20070210,20138.06055,20138.06055,20138.06055,20138.06055,8824706
20070211,20481.81055,20481.81055,20481.81055,20481.81055,5111055
20070212,20795.40039,20795.40039,20795.40039,20795.40039,5954360
20070213,21405.19922,21405.19922,21405.19922,21405.19922,22026864
20070214,22498.41992,22498.41992,22498.41992,22498.41992,27881608
20070217,23276.65039,23276.65039,23276.65039,23276.65039,22353792
20070218,23265.92969,23265.92969,23265.92969,23265.92969,15782640
20070219,23373.69922,23373.69922,23373.69922,23373.69922,11747597
20070220,23306.11914,23306.11914,23306.11914,23306.11914,7170734
20070221,23762.78906,23762.78906,23762.78906,23762.78906,16684442
20070224,24103.96094,24103.96094,24103.96094,24103.96094,19578132
20070225,24494.86914,24494.86914,24494.86914,24494.86914,21659400
20070226,24219.2207,24219.2207,24219.2207,24219.2207,11406066
20070227,24063.33008,24063.33008,24063.33008,24063.33008,10935292
20070228,23783.49023,23783.49023,23783.49023,23783.49023,13037371
20070303,24130.41992,24130.41992,24130.41992,24130.41992,16813704
20070304,24875.28906,24875.28906,24875.28906,24875.28906,20134148
20070305,24948.75977,24948.75977,24948.75977,24948.75977,10428239
20070306,24484.7793,24484.7793,24484.7793,24484.7793,8974489
20070307,24334.61914,24334.61914,24334.61914,24334.61914,6286150
20070310,24320.61914,24320.61914,24320.61914,24320.61914,24348432
20070311,23797.78906,23797.78906,23797.78906,23797.78906,9198719
20070312,23746.16016,23746.16016,23746.16016,23746.16016,11926847
20070313,23013.89062,23013.89062,23013.89062,23013.89062,8185685
20070314,23200.96094,23200.96094,23200.96094,23200.96094,7964138
20070317,23435.0293,23435.0293,23435.0293,23435.0293,6138558
20070318,23600.73047,23600.73047,23600.73047,23600.73047,8226855
20070319,23663.83008,23663.83008,23663.83008,23663.83008,10709166
20070320,23559.25977,23559.25977,23559.25977,23559.25977,9444275
20070321,23550.92969,23550.92969,23550.92969,23550.92969,20488640
20070324,23226.05078,23226.05078,23226.05078,23226.05078,10308845
20070325,23125.91992,23125.91992,23125.91992,23125.91992,5293405
20070326,22386.2793,22386.2793,22386.2793,22386.2793,8751022
20070327,22601.96094,22601.96094,22601.96094,22601.96094,8704890
20070328,22486.08984,22486.08984,22486.08984,22486.08984,6948129
20070331,22004.39062,22004.39062,22004.39062,22004.39062,7626622
20070401,22318.23047,22318.23047,22318.23047,22318.23047,9183432
20070402,21688.33008,21688.33008,21688.33008,21688.33008,5926740
20070403,21583.21094,21583.21094,21583.21094,21583.21094,4294917
20070404,21459.85938,21459.85938,21459.85938,21459.85938,3840189
20070407,22237.0293,22237.0293,22237.0293,22237.0293,7480077
20070408,22109.59961,22109.59961,22109.59961,22109.59961,7288776
20070409,21592.48047,21592.48047,21592.48047,21592.48047,4720937
20070410,21333.2793,21333.2793,21333.2793,21333.2793,5745066
20070411,20929.0293,20929.0293,20929.0293,20929.0293,4935181
20070414,20382.86914,20382.86914,20382.86914,20382.86914,5782453
20070415,20223.03906,20223.03906,20223.03906,20223.03906,6182349
20070416,20299.33008,20299.33008,20299.33008,20299.33008,3212148
20070417,20080.35938,20080.35938,20080.35938,20080.35938,2783395
20070418,20205.99023,20205.99023,20205.99023,20205.99023,3963558
20070421,19830.25,19830.25,19830.25,19830.25,4585262
20070422,19563.08008,19563.08008,19563.08008,19563.08008,4125707
20070423,19585.17969,19585.17969,19585.17969,19585.17969,4268424
20070424,19430.68945,19430.68945,19430.68945,19430.68945,3087809
20070425,19419.91992,19419.91992,19419.91992,19419.91992,5197116
20070428,19596.73047,19596.73047,19596.73047,19596.73047,10136918
20070429,19511.14062,19511.14062,19511.14062,19511.14062,6461448
20070430,19525.41992,19525.41992,19525.41992,19525.41992,4507582
20070501,19905.75,19905.75,19905.75,19905.75,7902620
20070502,19889.57031,19889.57031,19889.57031,19889.57031,6205254
20070505,19476.83984,19476.83984,19476.83984,19476.83984,5621834
20070506,19404.39062,19404.39062,19404.39062,19404.39062,3081982
20070507,19298.41016,19298.41016,19298.41016,19298.41016,5319493
20070508,19287.36914,19287.36914,19287.36914,19287.36914,4953222
20070509,19235.69922,19235.69922,19235.69922,19235.69922,2429517
20070512,19267.96094,19267.96094,19267.96094,19267.96094,3662538
20070513,19394.0293,19394.0293,19394.0293,19394.0293,6632304
20070514,19617.81055,19617.81055,19617.81055,19617.81055,12551564
20070515,19611.59961,19611.59961,19611.59961,19611.59961,6059780
20070516,19509.59961,19509.59961,19509.59961,19509.59961,5060672
20070519,19595.73047,19595.73047,19595.73047,19595.73047,5790306
20070520,19652.42969,19652.42969,19652.42969,19652.42969,6811399
20070521,19778.09961,19778.09961,19778.09961,19778.09961,7203989
20070522,19833.2793,19833.2793,19833.2793,19833.2793,8971783
20070523,19741.82031,19741.82031,19741.82031,19741.82031,5100009
20070526,19939.23047,19939.23047,19939.23047,19939.23047,6413240
20070527,19844.55078,19844.55078,19844.55078,19844.55078,6091919
20070528,19806.33008,19806.33008,19806.33008,19806.33008,5351075
20070529,19210.75,19210.75,19210.75,19210.75,7179928
20070530,19393.88086,19393.88086,19393.88086,19393.88086,6478528
20070602,19173.18945,19173.18945,19173.18945,19173.18945,4426385
20070603,19424,19424,19424,19424,3270300
