Sector,Name,Date,Open,High,Low,Close,Vol
Food & Beverages,Almarai Co.,18/08/2005,13.52,14.16,13.52,13.83,25157455
Food & Beverages,Almarai Co.,20/08/2005,13.92,13.92,13.56,13.56,21705078
Food & Beverages,Almarai Co.,21/08/2005,13.44,13.56,13.44,13.44,11218393
Food & Beverages,Almarai Co.,22/08/2005,13.44,13.64,13.4,13.44,11133005
Food & Beverages,Almarai Co.,23/08/2005,13.44,13.44,13.4,13.44,7598025
Food & Beverages,Almarai Co.,24/08/2005,13.4,13.64,13.4,13.53,10491686
Food & Beverages,Almarai Co.,25/08/2005,13.52,13.56,13.44,13.53,2806839
Food & Beverages,Almarai Co.,27/08/2005,13.52,13.56,13.44,13.53,11872019
Food & Beverages,Almarai Co.,28/08/2005,13.44,14.16,13.44,13.83,44050303
Food & Beverages,Almarai Co.,29/08/2005,13.92,14.08,13.76,13.92,63436694
Food & Beverages,Almarai Co.,30/08/2005,13.92,14.08,13.84,13.92,29012028
Food & Beverages,Almarai Co.,31/08/2005,13.92,14.96,13.92,14.61,50335946
Food & Beverages,Almarai Co.,01/09/2005,14.56,14.96,14.56,14.76,10593769
Food & Beverages,Almarai Co.,03/09/2005,14.68,15.12,14.44,14.49,30667219
Food & Beverages,Almarai Co.,04/09/2005,14.44,14.76,14.44,14.61,9369734
Food & Beverages,Almarai Co.,05/09/2005,14.68,14.84,14.48,14.55,10977010
Food & Beverages,Almarai Co.,06/09/2005,14.36,14.48,14.28,14.31,8009618
Food & Beverages,Almarai Co.,07/09/2005,14.28,14.56,14.28,14.37,6791539
Food & Beverages,Almarai Co.,08/09/2005,14.28,14.36,14.28,14.31,1884443
Food & Beverages,Almarai Co.,10/09/2005,14.28,14.6,14.28,14.61,7354296
Food & Beverages,Almarai Co.,11/09/2005,14.6,14.68,14.48,14.55,6426814
Food & Beverages,Almarai Co.,12/09/2005,14.56,14.96,14.48,14.76,22041238
Food & Beverages,Almarai Co.,13/09/2005,14.84,15.2,14.76,14.97,36444799
Food & Beverages,Almarai Co.,14/09/2005,14.84,14.96,14.76,14.88,9119395
Food & Beverages,Almarai Co.,15/09/2005,14.96,15.12,14.88,14.88,5589069
Food & Beverages,Almarai Co.,17/09/2005,14.76,14.88,14.76,14.85,6761974
Food & Beverages,Almarai Co.,18/09/2005,14.72,14.84,14.56,14.67,5513723
Food & Beverages,Almarai Co.,19/09/2005,14.6,14.76,14.6,14.67,5542111
Food & Beverages,Almarai Co.,20/09/2005,14.6,14.72,14.6,14.61,4911748
Food & Beverages,Almarai Co.,21/09/2005,14.56,14.68,14.56,14.55,3631543
Food & Beverages,Almarai Co.,22/09/2005,14.48,14.56,14.36,14.43,2298728
Food & Beverages,Almarai Co.,25/09/2005,14.28,14.36,14.08,14.19,4173649
Food & Beverages,Almarai Co.,26/09/2005,14.16,14.28,13.96,14.16,3053479
Food & Beverages,Almarai Co.,27/09/2005,14.04,14.28,14.04,14.28,3639194
Food & Beverages,Almarai Co.,28/09/2005,14.2,14.6,14.08,14.61,8827018
Food & Beverages,Almarai Co.,29/09/2005,14.6,14.6,14.2,14.19,5256169
Food & Beverages,Almarai Co.,01/10/2005,14.28,14.32,14.16,14.19,4835623
Food & Beverages,Almarai Co.,02/10/2005,14.2,14.2,14.08,14.16,3571371
Food & Beverages,Almarai Co.,03/10/2005,14.08,14.2,14.08,14.16,3666191
Food & Beverages,Almarai Co.,04/10/2005,14.08,14.16,13.96,14.04,3479548
Food & Beverages,Almarai Co.,05/10/2005,14.04,14.04,13.68,13.77,2884748
Food & Beverages,Almarai Co.,06/10/2005,13.8,13.84,13.64,13.8,1170689
Food & Beverages,Almarai Co.,08/10/2005,13.76,13.92,13.68,13.68,3201865
Food & Beverages,Almarai Co.,09/10/2005,13.68,13.96,13.68,13.92,3899661
Food & Beverages,Almarai Co.,10/10/2005,13.96,14.6,13.92,14.37,12404690
Food & Beverages,Almarai Co.,11/10/2005,14.56,14.56,14.08,14.19,7504378
Food & Beverages,Almarai Co.,12/10/2005,14.16,14.16,13.92,13.95,6242604
Food & Beverages,Almarai Co.,13/10/2005,13.92,13.96,13.84,13.95,1914268
Food & Beverages,Almarai Co.,15/10/2005,13.96,14.96,13.84,14.61,30972249
Food & Beverages,Almarai Co.,16/10/2005,14.72,16.16,14.72,16.14,78428579
Food & Beverages,Almarai Co.,17/10/2005,16.2,16.52,15.32,16.02,53258084
Food & Beverages,Almarai Co.,18/10/2005,15.92,16.8,15.92,16.32,42397329
Food & Beverages,Almarai Co.,19/10/2005,16.56,16.64,15.8,15.9,23913810
Food & Beverages,Almarai Co.,20/10/2005,15.8,16.04,15.8,15.78,6928750
Food & Beverages,Almarai Co.,22/10/2005,15.68,16.04,15.56,15.9,15660899
Food & Beverages,Almarai Co.,23/10/2005,15.92,16.28,15.8,16.14,20708163
Food & Beverages,Almarai Co.,24/10/2005,16.2,16.52,16.16,16.14,14695071
Food & Beverages,Almarai Co.,25/10/2005,16.16,16.16,16.04,16.14,9385384
Food & Beverages,Almarai Co.,26/10/2005,16.04,16.16,16.04,16.02,5889228
Food & Beverages,Almarai Co.,27/10/2005,16.16,16.4,16.04,16.14,12479513
Food & Beverages,Almarai Co.,29/10/2005,16.2,16.64,16.16,16.44,24030284
Food & Beverages,Almarai Co.,30/10/2005,16.56,16.68,16.4,16.44,14935410
Food & Beverages,Almarai Co.,31/10/2005,16.4,16.4,16.28,16.38,3715190
Food & Beverages,Almarai Co.,08/11/2005,16.4,16.44,16.2,16.26,5536416
Food & Beverages,Almarai Co.,09/11/2005,16.28,17.6,16.16,17.04,42462369
Food & Beverages,Almarai Co.,10/11/2005,16.92,17.04,16.8,16.92,4468549
Food & Beverages,Almarai Co.,12/11/2005,16.76,16.88,16.64,16.68,7444598
Food & Beverages,Almarai Co.,13/11/2005,16.64,17.12,16.52,16.74,10244694
Food & Beverages,Almarai Co.,14/11/2005,16.8,17.12,16.8,16.86,7366686
Food & Beverages,Almarai Co.,15/11/2005,16.88,17.12,16.68,17.04,11708678
Food & Beverages,Almarai Co.,16/11/2005,18.32,18.44,17.48,17.58,34425843
Food & Beverages,Almarai Co.,17/11/2005,17.52,17.72,17.48,17.58,3762144
Food & Beverages,Almarai Co.,19/11/2005,17.48,17.6,17.36,17.46,7207304
