Sector,Name,Date,Open,High,Low,Close,Vol
Materials,Nama Chemicals Co.,01/01/2002,10.95,10.95,10.95,10.93,5527
Materials,Nama Chemicals Co.,02/01/2002,10.95,0,0,10.93,1735
Materials,Nama Chemicals Co.,05/01/2002,10.95,10.95,10.95,10.93,22696
Materials,Nama Chemicals Co.,07/01/2002,10.95,10.95,10.95,10.93,4085
Materials,Nama Chemicals Co.,09/01/2002,10.95,0,0,10.93,534
Materials,Nama Chemicals Co.,14/01/2002,10.95,10.95,10.95,10.93,17836
Materials,Nama Chemicals Co.,16/01/2002,10.95,10.95,10.95,10.93,5340
Materials,Nama Chemicals Co.,21/01/2002,10.95,10.95,10.95,10.93,53402
Materials,Nama Chemicals Co.,22/01/2002,10.95,10.95,10.95,10.93,2137
Materials,Nama Chemicals Co.,23/01/2002,10.95,10.95,10.95,10.93,16021
Materials,Nama Chemicals Co.,26/01/2002,10.95,0,0,10.93,1335
Materials,Nama Chemicals Co.,27/01/2002,10.95,10.95,9.55,9.56,15257
Materials,Nama Chemicals Co.,09/02/2002,9.55,0,0,9.56,1068
Materials,Nama Chemicals Co.,10/02/2002,9.55,9.55,9.55,9.56,5073
Materials,Nama Chemicals Co.,11/02/2002,9.55,9.55,9.55,9.56,2669
Materials,Nama Chemicals Co.,02/03/2002,9.55,9.55,9.55,9.56,10680
Materials,Nama Chemicals Co.,16/03/2002,9.55,10.95,10.95,10.93,3108
Materials,Nama Chemicals Co.,18/03/2002,10.95,10.95,10.95,10.93,17356
Materials,Nama Chemicals Co.,20/03/2002,10.95,10.95,10.95,10.93,2669
Materials,Nama Chemicals Co.,26/03/2002,10.95,10.95,10.95,10.93,7477
Materials,Nama Chemicals Co.,31/03/2002,10.95,10.95,10.95,10.93,4539
Materials,Nama Chemicals Co.,03/04/2002,10.95,10.95,10.95,10.93,2669
Materials,Nama Chemicals Co.,07/04/2002,10.95,10.95,10.95,10.93,40211
Materials,Nama Chemicals Co.,08/04/2002,10.95,10.95,10.95,10.93,45391
Materials,Nama Chemicals Co.,09/04/2002,10.95,10.95,10.95,10.93,10548
Materials,Nama Chemicals Co.,11/04/2002,10.95,10.95,10.95,10.93,130833
Materials,Nama Chemicals Co.,13/04/2002,10.95,10.95,10.95,10.93,2211
Materials,Nama Chemicals Co.,14/04/2002,10.95,10.95,10.95,10.93,4005
Materials,Nama Chemicals Co.,15/04/2002,10.95,10.95,10.95,10.93,228324
Materials,Nama Chemicals Co.,16/04/2002,10.95,10.95,10.95,10.93,39785
Materials,Nama Chemicals Co.,17/04/2002,10.95,10.95,10.95,10.93,38427
Materials,Nama Chemicals Co.,18/04/2002,10.95,10.95,10.95,10.93,4272
Materials,Nama Chemicals Co.,20/04/2002,10.95,10.95,10.95,10.93,48329
Materials,Nama Chemicals Co.,22/04/2002,10.95,10.95,10.95,10.93,7610
Materials,Nama Chemicals Co.,23/04/2002,10.95,10.95,10.95,10.93,4005
Materials,Nama Chemicals Co.,24/04/2002,10.95,10.95,10.95,10.93,31613
Materials,Nama Chemicals Co.,25/04/2002,10.95,10.95,10.95,10.93,2404
Materials,Nama Chemicals Co.,27/04/2002,10.95,10.95,10.95,10.93,49113
Materials,Nama Chemicals Co.,28/04/2002,10.95,10.95,10.95,10.93,11447
Materials,Nama Chemicals Co.,29/04/2002,10.95,10.95,10.95,10.93,5901
Materials,Nama Chemicals Co.,30/04/2002,10.95,10.95,10.95,10.93,4601
Materials,Nama Chemicals Co.,01/05/2002,10.95,10.95,10.95,10.93,14066
Materials,Nama Chemicals Co.,04/05/2002,10.95,10.95,10.95,10.93,29384
Materials,Nama Chemicals Co.,05/05/2002,10.95,10.95,10.95,10.93,118638
Materials,Nama Chemicals Co.,06/05/2002,12.3,13.65,10.95,13.66,258003
Materials,Nama Chemicals Co.,07/05/2002,13.65,13.65,13.65,13.66,82171
Materials,Nama Chemicals Co.,08/05/2002,13.65,13.65,12.3,12.3,58127
Materials,Nama Chemicals Co.,09/05/2002,12.3,12.3,12.3,12.3,8010
Materials,Nama Chemicals Co.,11/05/2002,12.3,12.3,12.3,12.3,20025
Materials,Nama Chemicals Co.,12/05/2002,12.3,12.3,10.95,10.93,27235
Materials,Nama Chemicals Co.,14/05/2002,12.3,12.3,12.3,12.3,40159
Materials,Nama Chemicals Co.,15/05/2002,12.3,12.3,12.3,12.3,11214
