Sector,Name,Date,Open,High,Low,Close,Vol
Materials,Najran Cement Co.,13/05/2012,22.85,24.05,22.45,22.6,135363392
Materials,Najran Cement Co.,14/05/2012,22.05,22.55,21.35,21.5,47251461
Materials,Najran Cement Co.,15/05/2012,21.85,22.35,21.6,21.8,39486107
Materials,Najran Cement Co.,16/05/2012,21.55,23.05,21.35,22.75,47173710
Materials,Najran Cement Co.,19/05/2012,22.2,22.4,21.9,21.95,40162889
Materials,Najran Cement Co.,20/05/2012,22.2,22.3,21.85,22,19015830
Materials,Najran Cement Co.,21/05/2012,22.05,22.15,21.8,21.95,13630311
Materials,Najran Cement Co.,22/05/2012,22.15,23.55,22.1,22.95,61923313
Materials,Najran Cement Co.,23/05/2012,22.7,22.9,22.3,22.3,31020957
Materials,Najran Cement Co.,26/05/2012,22.6,22.85,22.25,22.35,23370773
Materials,Najran Cement Co.,27/05/2012,22.3,22.4,21.95,22,12064027
Materials,Najran Cement Co.,28/05/2012,22.2,22.55,22.1,22.4,17414780
Materials,Najran Cement Co.,29/05/2012,22.5,22.75,22.3,22.45,18523047
Materials,Najran Cement Co.,30/05/2012,22.4,22.5,21.95,22.25,19412249
Materials,Najran Cement Co.,02/06/2012,21,21.6,20.9,21.15,15551685
Materials,Najran Cement Co.,03/06/2012,21.35,21.5,21.1,21.4,11066489
Materials,Najran Cement Co.,04/06/2012,21.15,21.45,21,21.3,7842729
Materials,Najran Cement Co.,05/06/2012,21.4,21.5,21.15,21.2,7752104
Materials,Najran Cement Co.,06/06/2012,21.3,21.35,20.65,20.7,8608942
Materials,Najran Cement Co.,09/06/2012,21.05,21.15,20.25,20.45,7671374
Materials,Najran Cement Co.,10/06/2012,20.5,20.7,20.35,20.65,6051624
Materials,Najran Cement Co.,11/06/2012,20.85,21.15,20.75,20.85,10962477
Materials,Najran Cement Co.,12/06/2012,20.5,20.75,20.4,20.65,5639520
Materials,Najran Cement Co.,13/06/2012,20.75,20.85,20.6,20.65,2815089
Materials,Najran Cement Co.,16/06/2012,20.85,21,20,20.6,7621654
Materials,Najran Cement Co.,17/06/2012,20.55,20.85,20.5,20.8,4011152
Materials,Najran Cement Co.,18/06/2012,20.95,22,20.9,21.5,18343518
Materials,Najran Cement Co.,19/06/2012,21.55,22,21.4,21.5,8587012
Materials,Najran Cement Co.,20/06/2012,21.6,21.65,21.3,21.35,3908722
Materials,Najran Cement Co.,23/06/2012,21.2,21.95,21.15,21.85,9000171
Materials,Najran Cement Co.,24/06/2012,21.9,23.15,21.8,22.35,29841280
Materials,Najran Cement Co.,25/06/2012,22.2,22.95,21.75,21.85,14455840
Materials,Najran Cement Co.,26/06/2012,21.95,22.3,21.9,22.05,7974882
Materials,Najran Cement Co.,27/06/2012,22.05,22.15,20.95,21.75,10516805
Materials,Najran Cement Co.,30/06/2012,22.05,22.15,21.6,21.7,10992682
Materials,Najran Cement Co.,01/07/2012,21.7,21.75,21.4,21.7,3786269
Materials,Najran Cement Co.,02/07/2012,21.65,22.25,21.55,22.15,6618336
Materials,Najran Cement Co.,03/07/2012,22.15,22.55,22.1,22.3,7160964
Materials,Najran Cement Co.,04/07/2012,22.3,23,22.2,22.6,10781552
Materials,Najran Cement Co.,07/07/2012,22.6,23.4,22.45,23.4,15592925
Materials,Najran Cement Co.,08/07/2012,23.4,24.15,23.25,23.85,15766655
Materials,Najran Cement Co.,09/07/2012,23.8,24,23.15,23.4,10612891
Materials,Najran Cement Co.,10/07/2012,23.35,23.85,22.45,22.55,10726234
Materials,Najran Cement Co.,11/07/2012,22.55,22.6,21.7,22,8414199
Materials,Najran Cement Co.,14/07/2012,22.05,22.25,21.8,22,3468576
Materials,Najran Cement Co.,15/07/2012,22,22.15,21.8,22,3942242
Materials,Najran Cement Co.,16/07/2012,22,22.05,21.7,21.7,2375824
Materials,Najran Cement Co.,17/07/2012,21.7,22,21.4,21.5,2429338
Materials,Najran Cement Co.,18/07/2012,21.35,21.65,21.35,21.5,3047986
Materials,Najran Cement Co.,21/07/2012,20.5,21.1,20.45,21,4278852
Materials,Najran Cement Co.,22/07/2012,21,21.8,21,21.5,2907341
Materials,Najran Cement Co.,23/07/2012,21.5,21.6,21.25,21.4,1588172
Materials,Najran Cement Co.,24/07/2012,21.35,21.6,21.2,21.5,1698848
Materials,Najran Cement Co.,25/07/2012,21.5,21.5,21.2,21.4,1372851
Materials,Najran Cement Co.,28/07/2012,21.65,21.75,21.5,21.55,3423410
Materials,Najran Cement Co.,29/07/2012,21.5,21.65,21.45,21.5,1464074
Materials,Najran Cement Co.,30/07/2012,21.6,21.95,21.5,21.75,2410098
Materials,Najran Cement Co.,31/07/2012,21.8,22,21.65,21.85,1962269
Materials,Najran Cement Co.,01/08/2012,21.8,22.2,21.75,21.9,1777911
Materials,Najran Cement Co.,04/08/2012,22.15,22.15,21.95,22,1632425
Materials,Najran Cement Co.,05/08/2012,22,22.3,21.9,22.05,3569391
Materials,Najran Cement Co.,06/08/2012,22,22.25,22,22.05,2182119
Materials,Najran Cement Co.,07/08/2012,22.1,22.3,21.95,22.1,4569470
Materials,Najran Cement Co.,08/08/2012,22.05,22.1,21.85,21.9,2575004
