Sector,Name,Date,Open,High,Low,Close,Vol
Food & Beverages,Ash-Sharqiyah Development Co.,06/01/2002,4.25,4,4,4,9395
Food & Beverages,Ash-Sharqiyah Development Co.,07/01/2002,4,0,0,4,1565
Food & Beverages,Ash-Sharqiyah Development Co.,10/01/2002,4,0,0,4,615
Food & Beverages,Ash-Sharqiyah Development Co.,14/01/2002,4,4,4,4,34450
Food & Beverages,Ash-Sharqiyah Development Co.,15/01/2002,4,4.25,4.25,4.25,25055
Food & Beverages,Ash-Sharqiyah Development Co.,16/01/2002,4.25,4,4,4,15660
Food & Beverages,Ash-Sharqiyah Development Co.,17/01/2002,4,0,0,4,3130
Food & Beverages,Ash-Sharqiyah Development Co.,19/01/2002,4,0,0,4,30
Food & Beverages,Ash-Sharqiyah Development Co.,21/01/2002,4,0,0,4,1240
Food & Beverages,Ash-Sharqiyah Development Co.,22/01/2002,4,4,4,4,8125
Food & Beverages,Ash-Sharqiyah Development Co.,23/01/2002,4,4.25,4.25,4.25,15050
Food & Beverages,Ash-Sharqiyah Development Co.,26/01/2002,4.25,4.25,4.25,4.25,17415
Food & Beverages,Ash-Sharqiyah Development Co.,27/01/2002,4.25,0,0,4.25,985
Food & Beverages,Ash-Sharqiyah Development Co.,28/01/2002,4.25,4.25,4.25,4.25,18980
Food & Beverages,Ash-Sharqiyah Development Co.,31/01/2002,4.25,0,0,4.25,1255
Food & Beverages,Ash-Sharqiyah Development Co.,02/02/2002,4.25,4.25,4.25,4.25,7360
Food & Beverages,Ash-Sharqiyah Development Co.,03/02/2002,4.25,0,0,4.25,190
Food & Beverages,Ash-Sharqiyah Development Co.,05/02/2002,4.25,0,0,4.25,120
Food & Beverages,Ash-Sharqiyah Development Co.,09/02/2002,4.25,0,0,4.25,315
Food & Beverages,Ash-Sharqiyah Development Co.,11/02/2002,4.25,0,0,4.25,375
Food & Beverages,Ash-Sharqiyah Development Co.,18/02/2002,4.25,0,0,4.25,1255
