Sector,Name,Date,Open,High,Low,Close,Vol
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,01/01/2002,12.7,12.7,12.7,12.71,276243
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,02/01/2002,12.7,12.95,12.7,12.84,990951
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,03/01/2002,12.85,12.95,12.85,12.97,1062714
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,05/01/2002,12.95,13.25,13.1,13.11,2839634
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,06/01/2002,13.1,13.25,12.95,12.97,1537424
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,07/01/2002,12.95,13.1,12.95,12.97,742687
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,08/01/2002,12.95,13.1,12.95,12.97,616871
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,09/01/2002,12.95,12.95,12.95,12.97,190358
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,10/01/2002,12.95,12.95,12.95,12.97,31921
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,12/01/2002,12.95,12.95,12.95,12.97,158986
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,13/01/2002,12.95,12.95,12.95,12.97,376394
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,14/01/2002,12.95,12.95,12.85,12.97,219143
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,15/01/2002,12.95,12.85,12.85,12.84,511387
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,16/01/2002,12.85,12.85,12.7,12.71,347370
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,17/01/2002,12.7,12.95,12.85,12.97,135809
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,19/01/2002,12.95,12.95,12.85,12.84,318513
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,20/01/2002,12.85,12.95,12.95,12.97,535096
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,21/01/2002,12.95,13.1,12.95,13.11,525669
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,22/01/2002,13.1,13.1,12.95,12.97,776593
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,23/01/2002,12.95,12.95,12.85,12.97,140736
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,24/01/2002,12.95,12.95,12.95,12.97,83219
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,26/01/2002,12.95,12.95,12.85,12.97,143907
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,27/01/2002,12.95,12.95,12.95,12.97,78187
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,28/01/2002,12.95,12.95,12.95,12.97,119693
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,29/01/2002,12.95,12.95,12.95,12.97,309513
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,30/01/2002,12.95,12.95,12.95,12.97,319249
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,31/01/2002,12.95,12.95,12.95,12.97,43466
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,02/02/2002,12.95,12.95,12.95,12.97,240779
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,03/02/2002,12.95,12.95,12.85,12.97,493252
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,04/02/2002,12.95,12.95,12.85,12.97,107015
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,05/02/2002,12.95,12.95,12.85,12.84,219348
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,06/02/2002,12.85,12.85,12.7,12.84,277236
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,07/02/2002,12.85,12.85,12.7,12.71,77823
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,09/02/2002,12.7,12.85,12.7,12.71,271716
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,10/02/2002,12.7,12.7,12.55,12.55,442459
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,11/02/2002,12.55,12.7,12.3,12.42,886453
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,12/02/2002,12.4,12.85,12.7,12.71,657005
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,13/02/2002,12.7,12.85,12.7,12.71,333734
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,14/02/2002,12.7,12.85,12.7,12.71,169530
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,16/02/2002,12.7,12.7,12.7,12.71,303035
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,17/02/2002,12.7,12.7,12.7,12.71,158020
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,18/02/2002,12.7,12.7,12.7,12.71,186345
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,19/02/2002,12.7,12.85,12.7,12.84,110737
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,26/02/2002,12.85,12.85,12.85,12.84,63612
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,27/02/2002,12.85,12.85,12.7,12.84,79374
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,28/02/2002,12.85,12.85,12.85,12.84,274586
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,02/03/2002,12.85,12.95,12.85,12.97,937564
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,03/03/2002,12.95,12.95,12.85,12.84,365895
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,04/03/2002,12.85,12.95,12.85,12.97,347333
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,05/03/2002,12.95,12.95,12.85,12.97,1275329
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,06/03/2002,12.95,13.1,12.95,13.11,1680099
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,07/03/2002,13.1,13.1,13.1,13.11,1165824
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,09/03/2002,13.1,13.1,13.1,13.11,3437783
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,10/03/2002,13.1,13.1,12.95,12.97,274951
Pharma &  Biotech & Life Science,Saudi Pharmaceutical Industries and Medical Appliances Corp.,11/03/2002,12.95,13.1,13.1,13.11,370306
