Sector,Name,Date,Open,High,Low,Close,Vol
Food & Beverages,Saudi Fisheries Co.,02/01/2002,16.71,0,0,16.67,326
Food & Beverages,Saudi Fisheries Co.,07/01/2002,16.71,16.71,16.71,16.67,3261
Food & Beverages,Saudi Fisheries Co.,09/01/2002,16.71,17.5,17.5,17.46,3261
Food & Beverages,Saudi Fisheries Co.,10/01/2002,17.5,17.5,17.5,17.46,1630
Food & Beverages,Saudi Fisheries Co.,13/01/2002,17.5,16.71,16.71,16.67,2093
Food & Beverages,Saudi Fisheries Co.,16/01/2002,16.71,16.71,16.71,16.67,3586
Food & Beverages,Saudi Fisheries Co.,20/01/2002,16.71,16.71,16.71,16.67,9779
Food & Beverages,Saudi Fisheries Co.,23/01/2002,16.71,16.71,16.71,16.67,4282
Food & Beverages,Saudi Fisheries Co.,26/01/2002,16.71,0,0,16.67,488
Food & Beverages,Saudi Fisheries Co.,27/01/2002,16.71,0,0,16.67,294
Food & Beverages,Saudi Fisheries Co.,28/01/2002,16.71,16.71,16.71,16.67,3324
Food & Beverages,Saudi Fisheries Co.,30/01/2002,16.71,16.71,16.71,16.67,1402
Food & Beverages,Saudi Fisheries Co.,04/02/2002,16.71,0,0,16.67,488
Food & Beverages,Saudi Fisheries Co.,05/02/2002,16.71,18,17.5,18,34180
Food & Beverages,Saudi Fisheries Co.,06/02/2002,18,18,16.71,16.67,11059
Food & Beverages,Saudi Fisheries Co.,07/02/2002,16.71,16.71,16.71,16.67,3261
Food & Beverages,Saudi Fisheries Co.,09/02/2002,16.71,17.5,17.5,17.46,3261
Food & Beverages,Saudi Fisheries Co.,12/02/2002,17.5,16.71,16.71,16.67,18364
Food & Beverages,Saudi Fisheries Co.,13/02/2002,16.71,17.5,16.71,17.46,87948
Food & Beverages,Saudi Fisheries Co.,16/02/2002,17.5,16.71,16.71,16.67,8694
Food & Beverages,Saudi Fisheries Co.,19/02/2002,16.71,16.71,16.71,16.67,3261
Food & Beverages,Saudi Fisheries Co.,26/02/2002,16.71,0,0,16.67,66
Food & Beverages,Saudi Fisheries Co.,27/02/2002,16.71,16.71,16.71,16.67,6944
Food & Beverages,Saudi Fisheries Co.,02/03/2002,16.71,16.71,16.71,16.67,4945
Food & Beverages,Saudi Fisheries Co.,04/03/2002,16.71,0,0,16.67,651
Food & Beverages,Saudi Fisheries Co.,05/03/2002,16.71,16.71,16.71,16.67,39944
Food & Beverages,Saudi Fisheries Co.,06/03/2002,16.71,17.5,17.5,17.46,5216
Food & Beverages,Saudi Fisheries Co.,12/03/2002,17.5,0,0,17.46,1147
Food & Beverages,Saudi Fisheries Co.,13/03/2002,17.5,0,0,17.46,352
Food & Beverages,Saudi Fisheries Co.,16/03/2002,17.5,17.5,16.71,17.46,7960
Food & Beverages,Saudi Fisheries Co.,17/03/2002,19.28,19.28,19.28,19.32,22544
Food & Beverages,Saudi Fisheries Co.,18/03/2002,19.28,21.46,20.67,21.44,101600
Food & Beverages,Saudi Fisheries Co.,19/03/2002,20.67,21.46,20.67,21.44,34696
Food & Beverages,Saudi Fisheries Co.,20/03/2002,21.46,21.46,20.67,20.65,8808
Food & Beverages,Saudi Fisheries Co.,21/03/2002,21.46,21.46,21.46,21.44,1724
Food & Beverages,Saudi Fisheries Co.,23/03/2002,19.28,19.28,19.28,19.32,5622
Food & Beverages,Saudi Fisheries Co.,24/03/2002,20.08,20.67,20.08,20.65,19798
Food & Beverages,Saudi Fisheries Co.,25/03/2002,20.67,20.67,20.67,20.65,13449
Food & Beverages,Saudi Fisheries Co.,26/03/2002,20.67,20.67,20.67,20.65,3324
Food & Beverages,Saudi Fisheries Co.,27/03/2002,20.67,20.67,20.67,20.65,34728
Food & Beverages,Saudi Fisheries Co.,28/03/2002,20.67,20.67,20.67,20.65,5705
