Sector,Name,Date,Open,High,Low,Close,Vol
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,15/07/2008,16.76,16.9,15.56,15.55,15390656
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,16/07/2008,14.8,15.4,14.06,14.2,18149148
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,19/07/2008,14.66,15.56,14.56,15.45,20190976
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,20/07/2008,15.46,15.46,14.46,14.8,21883368
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,21/07/2008,14.8,15.16,14.66,14.8,10777228
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,22/07/2008,14.8,15.4,14.76,15.2,17000168
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,23/07/2008,15.26,15.46,14.96,15,10271940
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,26/07/2008,14.76,14.96,14.66,14.8,2800824
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,27/07/2008,14.8,16.16,14.8,15.45,16286452
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,28/07/2008,15.4,15.56,14.96,15.15,5374044
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,29/07/2008,15.16,15.3,14.26,14.65,5305012
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,30/07/2008,14.76,14.8,14.46,14.5,2646996
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,02/08/2008,14.26,14.26,13.8,14.15,3228844
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,03/08/2008,14.16,14.4,14,14,1980424
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,04/08/2008,14,14,13.2,13.25,4164292
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,05/08/2008,13.26,13.76,13.26,13.65,3483264
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,06/08/2008,13.7,13.76,13.4,13.4,1558620
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,09/08/2008,13.3,13.4,12.66,12.7,2626676
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,10/08/2008,12.66,12.66,11.88,12,2943624
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,11/08/2008,12.14,12.38,11.96,12.25,2850976
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,12/08/2008,12.26,12.26,12,12.13,2686856
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,13/08/2008,12.2,12.5,12.2,12.25,3569736
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,16/08/2008,12.34,12.9,12.34,12.8,3902908
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,17/08/2008,12.8,13.2,12.7,12.95,4411076
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,18/08/2008,12.96,12.96,12.66,12.9,2320028
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,19/08/2008,12.96,13.3,12.7,13.15,6981740
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,20/08/2008,13.16,13.4,12.96,13.2,6812204
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,23/08/2008,13.26,13.56,13,13.3,4709328
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,24/08/2008,13.3,13.4,13.16,13.3,3131112
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,25/08/2008,13.26,13.46,13.2,13.2,4259972
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,26/08/2008,13.2,13.26,12.9,13,2998708
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,27/08/2008,12.9,13.4,12.5,12.7,6397104
Food & Staples Retailing,Abdullah Al Othaim Markets Co.,30/08/2008,12.76,13.2,12.66,12.95,5824576
