Sector,Name,Date,Open,High,Low,Close,Vol
Insurance,CHUBB Arabia Cooperative Insurance Co.,01/08/2009,38.4,39.15,35.4,36.88,5846420
Insurance,CHUBB Arabia Cooperative Insurance Co.,02/08/2009,36.4,36.5,33.25,33.75,4941814
Insurance,CHUBB Arabia Cooperative Insurance Co.,03/08/2009,33.65,35.25,33,34.25,3570218
Insurance,CHUBB Arabia Cooperative Insurance Co.,04/08/2009,34,34.75,33.15,33.63,2291280
Insurance,CHUBB Arabia Cooperative Insurance Co.,05/08/2009,33.5,34.9,33.25,33.5,2397132
Insurance,CHUBB Arabia Cooperative Insurance Co.,08/08/2009,33.65,33.9,33.15,33.38,1091480
Insurance,CHUBB Arabia Cooperative Insurance Co.,09/08/2009,33.4,34,33.15,33.5,1398872
Insurance,CHUBB Arabia Cooperative Insurance Co.,10/08/2009,33.65,33.75,33.25,33.38,929216
Insurance,CHUBB Arabia Cooperative Insurance Co.,11/08/2009,33.5,34.25,33.4,33.5,1636562
Insurance,CHUBB Arabia Cooperative Insurance Co.,12/08/2009,33.65,35,33.25,34.25,4487988
Insurance,CHUBB Arabia Cooperative Insurance Co.,15/08/2009,34.4,35.4,34.15,34.25,1964152
Insurance,CHUBB Arabia Cooperative Insurance Co.,16/08/2009,34.25,34.5,33.5,33.5,1008708
Insurance,CHUBB Arabia Cooperative Insurance Co.,17/08/2009,33.5,33.75,31.25,31.38,1662168
Insurance,CHUBB Arabia Cooperative Insurance Co.,18/08/2009,30.9,31.65,30.25,31.13,1180294
Insurance,CHUBB Arabia Cooperative Insurance Co.,19/08/2009,31,31,28.15,28.13,1808684
Insurance,CHUBB Arabia Cooperative Insurance Co.,22/08/2009,28.65,29.25,27.4,27.88,1372272
Insurance,CHUBB Arabia Cooperative Insurance Co.,23/08/2009,28,29.9,27.65,29.38,2331708
Insurance,CHUBB Arabia Cooperative Insurance Co.,24/08/2009,29.65,31.65,29.25,30.63,3356006
Insurance,CHUBB Arabia Cooperative Insurance Co.,25/08/2009,30.5,30.5,29.15,29.88,1838054
Insurance,CHUBB Arabia Cooperative Insurance Co.,26/08/2009,29.75,29.9,28.5,28.75,991358
Insurance,CHUBB Arabia Cooperative Insurance Co.,29/08/2009,28.75,29.25,27.65,28,805086
Insurance,CHUBB Arabia Cooperative Insurance Co.,30/08/2009,28.15,28.15,26.5,27.63,751870
Insurance,CHUBB Arabia Cooperative Insurance Co.,31/08/2009,27.75,28.5,27.15,27.75,826612
Insurance,CHUBB Arabia Cooperative Insurance Co.,01/09/2009,27.5,27.75,27.15,27.5,625930
Insurance,CHUBB Arabia Cooperative Insurance Co.,02/09/2009,27,27.75,25.4,27.5,1178366
Insurance,CHUBB Arabia Cooperative Insurance Co.,05/09/2009,27.5,28,27.25,27.25,1670222
Insurance,CHUBB Arabia Cooperative Insurance Co.,06/09/2009,27.4,28.65,27.25,27.63,1695064
Insurance,CHUBB Arabia Cooperative Insurance Co.,07/09/2009,27.5,28.4,27.4,28,1245344
