Sector,Name,Date,Open,High,Low,Close,Vol
REITs,SEDCO Capital REIT Fund,02/05/2018,8.64,9.09,8.52,8.7,703835
REITs,SEDCO Capital REIT Fund,03/05/2018,8.62,8.72,8.5,8.52,254731
REITs,SEDCO Capital REIT Fund,06/05/2018,8.58,8.58,8.5,8.5,176715
REITs,SEDCO Capital REIT Fund,07/05/2018,8.54,8.55,8.5,8.54,92818
REITs,SEDCO Capital REIT Fund,08/05/2018,8.5,8.51,8.2,8.39,211837
REITs,SEDCO Capital REIT Fund,09/05/2018,8.32,8.44,8.32,8.43,67747
REITs,SEDCO Capital REIT Fund,10/05/2018,8.43,8.47,8.43,8.38,54069
REITs,SEDCO Capital REIT Fund,13/05/2018,8.4,8.7,8.33,8.58,183021
REITs,SEDCO Capital REIT Fund,14/05/2018,8.62,8.62,8.52,8.53,67808
REITs,SEDCO Capital REIT Fund,15/05/2018,8.52,8.52,8.45,8.4,114938
REITs,SEDCO Capital REIT Fund,16/05/2018,8.32,8.4,8.3,8.33,94646
REITs,SEDCO Capital REIT Fund,17/05/2018,8.21,8.44,8.11,8.35,63303
REITs,SEDCO Capital REIT Fund,20/05/2018,0,0,0,8.3,32540
REITs,SEDCO Capital REIT Fund,21/05/2018,8.44,8.44,8.3,8.3,44638
REITs,SEDCO Capital REIT Fund,22/05/2018,8.31,8.35,8.28,8.31,38337
REITs,SEDCO Capital REIT Fund,23/05/2018,8.3,8.35,8.29,8.28,52847
REITs,SEDCO Capital REIT Fund,24/05/2018,8.25,8.25,8.15,8.18,75268
REITs,SEDCO Capital REIT Fund,27/05/2018,8.15,8.3,8.14,8.3,50780
REITs,SEDCO Capital REIT Fund,28/05/2018,8.3,8.3,8.25,8.25,51887
REITs,SEDCO Capital REIT Fund,29/05/2018,8.24,8.24,8.24,8.24,27294
REITs,SEDCO Capital REIT Fund,30/05/2018,8.2,8.2,8.2,8.2,38634
REITs,SEDCO Capital REIT Fund,31/05/2018,8.15,8.15,8.1,8.1,55195
REITs,SEDCO Capital REIT Fund,03/06/2018,8.01,8.91,8.01,8.41,579840
REITs,SEDCO Capital REIT Fund,04/06/2018,8.41,8.54,8.25,8.5,181866
REITs,SEDCO Capital REIT Fund,05/06/2018,8.52,8.7,8.52,8.6,531226
REITs,SEDCO Capital REIT Fund,06/06/2018,8.6,9.2,8.6,9,415066
REITs,SEDCO Capital REIT Fund,07/06/2018,9.06,9.13,8.82,8.9,154708
REITs,SEDCO Capital REIT Fund,10/06/2018,8.86,8.86,8.6,8.6,120870
REITs,SEDCO Capital REIT Fund,11/06/2018,8.55,8.55,8.52,8.52,49123
REITs,SEDCO Capital REIT Fund,12/06/2018,8.5,8.5,8.48,8.5,92986
REITs,SEDCO Capital REIT Fund,20/06/2018,8.6,8.6,8.44,8.44,21883
REITs,SEDCO Capital REIT Fund,21/06/2018,8.47,8.54,8.47,8.54,29931
REITs,SEDCO Capital REIT Fund,24/06/2018,0,0,0,8.54,20635
REITs,SEDCO Capital REIT Fund,25/06/2018,8.41,8.49,8.41,8.49,43101
REITs,SEDCO Capital REIT Fund,26/06/2018,0,0,0,8.49,13442
REITs,SEDCO Capital REIT Fund,27/06/2018,0,0,0,8.49,28546
REITs,SEDCO Capital REIT Fund,28/06/2018,8.41,8.41,8.39,8.41,41624
REITs,SEDCO Capital REIT Fund,01/07/2018,8.42,8.99,8.42,8.54,263848
REITs,SEDCO Capital REIT Fund,02/07/2018,8.48,8.48,8.37,8.37,110715
REITs,SEDCO Capital REIT Fund,03/07/2018,8.37,8.37,8.36,8.37,44988
REITs,SEDCO Capital REIT Fund,04/07/2018,8.39,8.39,8.39,8.39,13556
REITs,SEDCO Capital REIT Fund,05/07/2018,8.38,8.39,8.37,8.39,31153
REITs,SEDCO Capital REIT Fund,08/07/2018,8.37,8.43,8.37,8.43,38941
REITs,SEDCO Capital REIT Fund,09/07/2018,8.45,8.5,8.45,8.48,98287
REITs,SEDCO Capital REIT Fund,10/07/2018,8.53,8.58,8.51,8.51,60747
REITs,SEDCO Capital REIT Fund,11/07/2018,8.5,8.52,8.5,8.51,27281
REITs,SEDCO Capital REIT Fund,12/07/2018,0,0,0,8.51,15486
REITs,SEDCO Capital REIT Fund,15/07/2018,0,0,0,8.51,18906
REITs,SEDCO Capital REIT Fund,16/07/2018,0,0,0,8.51,11445
REITs,SEDCO Capital REIT Fund,17/07/2018,8.44,8.45,8.44,8.45,32801
REITs,SEDCO Capital REIT Fund,18/07/2018,8.42,8.42,8.4,8.41,30901
REITs,SEDCO Capital REIT Fund,19/07/2018,0,0,0,8.41,11036
REITs,SEDCO Capital REIT Fund,22/07/2018,8.39,8.44,8.39,8.44,25151
REITs,SEDCO Capital REIT Fund,23/07/2018,8.47,8.47,8.38,8.38,29260
REITs,SEDCO Capital REIT Fund,24/07/2018,8.36,8.39,8.36,8.37,34698
REITs,SEDCO Capital REIT Fund,25/07/2018,8.37,8.37,8.19,8.2,117259
REITs,SEDCO Capital REIT Fund,26/07/2018,8.11,8.11,8.05,8.06,175937
REITs,SEDCO Capital REIT Fund,29/07/2018,8.07,8.07,8.02,8.05,111116
REITs,SEDCO Capital REIT Fund,30/07/2018,8,8,8,8,33349
REITs,SEDCO Capital REIT Fund,31/07/2018,7.98,7.98,7.95,7.97,256022
REITs,SEDCO Capital REIT Fund,01/08/2018,7.95,7.98,7.9,7.92,102215
REITs,SEDCO Capital REIT Fund,02/08/2018,8.04,8.11,7.95,7.96,153762
REITs,SEDCO Capital REIT Fund,05/08/2018,7.95,8,7.95,7.98,36228
REITs,SEDCO Capital REIT Fund,06/08/2018,7.99,8,7.95,7.95,97343
REITs,SEDCO Capital REIT Fund,07/08/2018,7.9,7.97,7.9,7.9,66737
REITs,SEDCO Capital REIT Fund,08/08/2018,7.87,7.92,7.87,7.88,33775
REITs,SEDCO Capital REIT Fund,09/08/2018,7.86,7.86,7.8,7.8,103616
REITs,SEDCO Capital REIT Fund,12/08/2018,7.78,7.78,7.73,7.73,51123
REITs,SEDCO Capital REIT Fund,13/08/2018,7.75,7.77,7.75,7.76,64692
REITs,SEDCO Capital REIT Fund,14/08/2018,7.7,7.8,7.7,7.72,82934
REITs,SEDCO Capital REIT Fund,15/08/2018,7.83,7.9,7.7,7.9,104108
REITs,SEDCO Capital REIT Fund,16/08/2018,7.8,7.8,7.7,7.7,45976
