Sector,Name,Date,Open,High,Low,Close,Vol
Consumer Services,Tourism Enterprise Co.,15/01/2002,6.75,6.5,6.5,6.5,69740
Consumer Services,Tourism Enterprise Co.,16/01/2002,6.5,6.5,6.5,6.5,5000
Consumer Services,Tourism Enterprise Co.,19/01/2002,6.5,6.75,6.75,6.75,27500
Consumer Services,Tourism Enterprise Co.,21/01/2002,6.75,6.75,6.75,6.75,5000
Consumer Services,Tourism Enterprise Co.,23/01/2002,6.75,6.75,6.75,6.75,47250
Consumer Services,Tourism Enterprise Co.,24/01/2002,6.75,7.25,7,7.25,80350
Consumer Services,Tourism Enterprise Co.,26/01/2002,7.25,7,7,7,28000
Consumer Services,Tourism Enterprise Co.,30/01/2002,7,0,0,7,3000
Consumer Services,Tourism Enterprise Co.,02/02/2002,7,6.75,6.75,6.75,2500
Consumer Services,Tourism Enterprise Co.,03/02/2002,6.75,7,7,7,34660
Consumer Services,Tourism Enterprise Co.,04/02/2002,7,7,7,7,113700
Consumer Services,Tourism Enterprise Co.,05/02/2002,7,7,7,7,5000
Consumer Services,Tourism Enterprise Co.,09/02/2002,7,7,7,7,15090
Consumer Services,Tourism Enterprise Co.,10/02/2002,7,7,7,7,7310
Consumer Services,Tourism Enterprise Co.,11/02/2002,7,7,7,7,5000
Consumer Services,Tourism Enterprise Co.,12/02/2002,7,7.25,7,7.25,89000
Consumer Services,Tourism Enterprise Co.,13/02/2002,7.25,7.25,7.25,7.25,58000
Consumer Services,Tourism Enterprise Co.,14/02/2002,7.25,0,0,7.25,1000
Consumer Services,Tourism Enterprise Co.,16/02/2002,7.25,7.25,7.25,7.25,3500
Consumer Services,Tourism Enterprise Co.,17/02/2002,7.25,0,0,7.25,3000
Consumer Services,Tourism Enterprise Co.,26/02/2002,7.25,7.25,7.25,7.25,9950
Consumer Services,Tourism Enterprise Co.,28/02/2002,7.25,7.25,7.25,7.25,9000
Consumer Services,Tourism Enterprise Co.,02/03/2002,7.25,7.25,7.25,7.25,8000
Consumer Services,Tourism Enterprise Co.,03/03/2002,7.25,7.5,7.25,7.5,73000
Consumer Services,Tourism Enterprise Co.,04/03/2002,7.5,7.5,7.25,7.25,54640
Consumer Services,Tourism Enterprise Co.,05/03/2002,7.25,7.25,7.25,7.25,39065
Consumer Services,Tourism Enterprise Co.,06/03/2002,7.25,7.25,7.25,7.25,54465
Consumer Services,Tourism Enterprise Co.,07/03/2002,7.25,7.25,7.25,7.25,17135
Consumer Services,Tourism Enterprise Co.,09/03/2002,7.25,7.5,7.25,7.25,29150
Consumer Services,Tourism Enterprise Co.,10/03/2002,7.25,7.25,7.25,7.25,26500
Consumer Services,Tourism Enterprise Co.,11/03/2002,7,7,7,7,54450
Consumer Services,Tourism Enterprise Co.,12/03/2002,7,7.25,7.25,7.25,10000
Consumer Services,Tourism Enterprise Co.,16/03/2002,7.25,7.25,7,7,60000
Consumer Services,Tourism Enterprise Co.,20/03/2002,7.25,7.25,7.25,7.25,23600
Consumer Services,Tourism Enterprise Co.,23/03/2002,7.25,7.25,7.25,7.25,2500
Consumer Services,Tourism Enterprise Co.,24/03/2002,7.25,7.25,7.25,7.25,10000
Consumer Services,Tourism Enterprise Co.,25/03/2002,7.25,7.5,7.25,7.5,270095
Consumer Services,Tourism Enterprise Co.,26/03/2002,7.5,7.5,7.5,7.5,149190
Consumer Services,Tourism Enterprise Co.,27/03/2002,7.5,7.5,7.25,7.5,146775
Consumer Services,Tourism Enterprise Co.,28/03/2002,7.5,7.5,7.5,7.5,3250
Consumer Services,Tourism Enterprise Co.,30/03/2002,7.25,7.25,7,7,73500
Consumer Services,Tourism Enterprise Co.,31/03/2002,6.5,6.5,6.5,6.5,34750
