Time,18914,18915,179151
0,0.967194,0.973212,0.999997
0.0008333,0.967194,0.973212,0.999997
0.0016666,0.967194,0.973212,0.999997
0.0024999,0.967194,0.973212,0.999997
0.0033332,0.967194,0.973212,0.999998
0.0041665,0.967194,0.973212,0.999998
0.0049998,0.967195,0.973212,0.999998
0.0058331,0.967195,0.973212,0.999998
0.0066664,0.967195,0.973212,0.999998
0.0074997,0.967195,0.973212,0.999998
0.008333,0.967195,0.973212,0.999998
0.0091663,0.967195,0.973212,0.999998
0.0099996,0.967195,0.973212,0.999998
0.0108329,0.967195,0.973212,0.999998
0.0116662,0.967195,0.973212,0.999998
0.0124995,0.967195,0.973212,0.999998
0.0133328,0.967195,0.973212,0.999998
0.0141661,0.967195,0.973212,0.999998
0.0149994,0.967195,0.973212,0.999998
0.0158327,0.967195,0.973212,0.999998
0.016666,0.967195,0.973212,0.999998
0.0174993,0.967195,0.973212,0.999998
0.0183326,0.967195,0.973212,0.999998
0.0191659,0.967195,0.973212,0.999998
0.0199992,0.967195,0.973212,0.999998
0.0208325,0.967195,0.973212,0.999998
0.0216658,0.967195,0.973212,0.999998
0.0224991,0.967195,0.973212,0.999998
0.0233324,0.967195,0.973212,0.999998
0.0241657,0.967195,0.973212,0.999998
0.024999,0.967195,0.973212,0.999998
0.0258323,0.967195,0.973212,0.999998
0.0266656,0.967195,0.973212,0.999998
0.0274989,0.967195,0.973212,0.999998
0.0283322,0.967195,0.973212,0.999998
0.0291655,0.967195,0.973212,0.999998
0.0299988,0.967195,0.973212,0.999998
0.0308321,0.967195,0.973212,0.999998
0.0316654,0.967195,0.973212,0.999998
0.0324987,0.967195,0.973212,0.999998
0.033332,0.967195,0.973212,0.999998
0.0341653,0.967195,0.973212,0.999998
0.0349986,0.967195,0.973212,0.999998
0.0358319,0.967195,0.973212,0.999998
0.0366652,0.967195,0.973212,0.999998
0.0374985,0.967195,0.973212,0.999998
0.0383318,0.967195,0.973212,0.999998
0.0391651,0.967195,0.973212,0.999998
0.0399984,0.967195,0.973212,0.999998
0.0408317,0.967195,0.973212,0.999998
0.041665,0.967195,0.973212,0.999998
0.0424983,0.967195,0.973212,0.999998
0.0433316,0.967195,0.973212,0.999998
0.0441649,0.967195,0.973212,0.999999
0.0449982,0.967195,0.973212,0.999998
0.0458315,0.967195,0.973212,0.999999
0.0466648,0.967195,0.973212,0.999998
0.0474981,0.967195,0.973212,0.999999
0.0483314,0.967195,0.973212,0.999998
0.0491647,0.967195,0.973212,0.999999
0.049998,0.967195,0.973212,0.999999
0.0508313,0.967195,0.973212,0.999999
0.0516646,0.967195,0.973212,0.999999
0.0524979,0.967195,0.973212,0.999999
0.0533312,0.967195,0.973212,0.999999
0.0541645,0.967195,0.973212,0.999998
0.0549978,0.967195,0.973212,0.999999
0.0558311,0.967195,0.973212,0.999998
0.0566644,0.967195,0.973212,0.999998
0.0574977,0.967195,0.973213,0.999998
0.058331,0.967195,0.973212,0.999998
0.0591643,0.967195,0.973212,0.999998
0.0599976,0.967195,0.973212,0.999998
0.0608309,0.967195,0.973212,0.999998
0.0616642,0.967195,0.973213,0.999998
0.0624975,0.967195,0.973213,0.999998
0.0633308,0.967195,0.973212,0.999998
0.0641641,0.967195,0.973212,0.999998
0.0649974,0.967195,0.973212,0.999998
0.0658307,0.967195,0.973212,0.999998
0.066664,0.967195,0.973212,0.999998
0.0674973,0.967195,0.973212,0.999998
0.0683306,0.967195,0.973212,0.999998
0.0691639,0.967195,0.973212,0.999998
0.0699972,0.967195,0.973212,0.999998
0.0708305,0.967195,0.973212,0.999998
0.0716638,0.967195,0.973212,0.999998
0.0724971,0.967195,0.973212,0.999998
0.0733304,0.967195,0.973212,0.999998
0.0741637,0.967195,0.973212,0.999998
0.074997,0.967195,0.973212,0.999998
0.0758303,0.967195,0.973212,0.999998
0.0766636,0.967195,0.973212,0.999998
0.0774969,0.967195,0.973212,0.999998
0.0783302,0.967195,0.973212,0.999998
0.0791635,0.967195,0.973212,0.999998
0.0799968,0.967195,0.973212,0.999998
0.0808301,0.967195,0.973212,0.999998
0.0816634,0.967195,0.973212,0.999998
0.0824967,0.967195,0.973212,0.999998
0.08333,0.967195,0.973212,0.999998
0.0841633,0.967195,0.973212,0.999998
0.0849966,0.967195,0.973212,0.999998
0.08583,0.967195,0.973212,0.999998
0.0866633,0.967195,0.973212,0.999998
0.0874966,0.967195,0.973212,0.999998
0.0883299,0.967195,0.973212,0.999998
0.0891632,0.967195,0.973212,0.999998
0.0899965,0.967195,0.973212,0.999998
0.0908298,0.967195,0.973212,0.999998
0.0916631,0.967195,0.973212,0.999998
0.0924964,0.967195,0.973212,0.999998
0.0933297,0.967195,0.973212,0.999998
0.094163,0.967195,0.973212,0.999998
0.0949963,0.967195,0.973212,0.999998
0.0958296,0.967195,0.973212,0.999998
0.0966629,0.967195,0.973212,0.999998
0.0974962,0.967195,0.973212,0.999998
0.0983295,0.967195,0.973212,0.999998
0.0991628,0.967195,0.973212,0.999998
0.0999961,0.967195,0.973212,0.999998
0.0999961,0.665232,0.707385,0.77612
0.100829,0.662903,0.704499,0.772728
0.101663,0.659978,0.700863,0.768451
0.102496,0.658642,0.699215,0.76654
0.103329,0.657347,0.697671,0.764812
0.104163,0.656332,0.69651,0.763578
0.104996,0.655466,0.695583,0.76268
0.105829,0.654743,0.694877,0.762091
0.106663,0.654111,0.694348,0.761786
0.107496,0.653576,0.693977,0.76171
0.108329,0.653103,0.693751,0.761886
0.109162,0.652695,0.693649,0.76226
0.109996,0.652341,0.693664,0.762831
0.110829,0.652033,0.693786,0.763587
0.111662,0.651767,0.694009,0.764519
0.112496,0.65143,0.694014,0.765059
0.113329,0.651001,0.693739,0.765098
0.114162,0.650533,0.693346,0.764926
0.114996,0.650029,0.692844,0.76456
0.115829,0.649497,0.692258,0.764048
0.116662,0.648942,0.691604,0.763419
0.117495,0.648368,0.690896,0.762698
0.118329,0.647773,0.690138,0.761897
0.119162,0.647169,0.68935,0.761042
0.119995,0.646555,0.688532,0.760139
0.120829,0.64593,0.687689,0.759197
0.121662,0.645296,0.686824,0.758221
0.122495,0.644654,0.685939,0.757217
0.123329,0.644004,0.685037,0.756188
0.124162,0.643346,0.684119,0.755137
0.124995,0.642681,0.683186,0.754066
0.125828,0.642009,0.682239,0.752977
0.126662,0.64133,0.681278,0.75187
0.127495,0.640643,0.680304,0.750748
0.128328,0.639949,0.679318,0.749609
0.129162,0.639228,0.678301,0.748439
0.129995,0.638492,0.677264,0.747249
0.130828,0.637742,0.676209,0.746038
0.131662,0.63698,0.675136,0.744809
0.132495,0.636202,0.674044,0.743558
0.133328,0.635404,0.672928,0.742283
0.134162,0.634588,0.671791,0.740986
0.134995,0.633757,0.670634,0.739667
0.135828,0.63291,0.669457,0.738327
0.136661,0.632048,0.668262,0.736967
0.137495,0.631171,0.667047,0.735587
0.138328,0.63028,0.665815,0.734187
0.139161,0.629375,0.664564,0.732768
0.139995,0.628457,0.663297,0.731329
0.140828,0.627526,0.662012,0.729871
0.141661,0.626582,0.66071,0.728395
0.142495,0.625626,0.659393,0.7269
0.143328,0.624658,0.658059,0.725387
0.144161,0.623687,0.656721,0.723869
0.144994,0.622696,0.655356,0.722321
0.145828,0.621686,0.653965,0.720742
0.146661,0.620682,0.652582,0.719171
0.147494,0.61965,0.65116,0.717557
0.148328,0.618626,0.649749,0.715953
0.149161,0.617574,0.6483,0.714306
0.149994,0.616521,0.646848,0.712655
0.150828,0.615469,0.645397,0.711003
0.151661,0.61439,0.643908,0.709307
0.152494,0.61331,0.642418,0.707609
0.153327,0.612232,0.64093,0.70591
0.154161,0.611129,0.639404,0.704168
0.154994,0.610025,0.637878,0.702425
0.155827,0.608924,0.636355,0.700681
0.156661,0.607799,0.634795,0.698896
0.157494,0.606675,0.633237,0.69711
0.158327,0.605554,0.631683,0.695324
0.159161,0.604409,0.630092,0.693498
0.159994,0.603267,0.628504,0.691671
0.160827,0.602129,0.626921,0.689846
0.16166,0.600968,0.625303,0.687981
0.162494,0.59981,0.623688,0.686116
0.163327,0.598657,0.622079,0.684255
0.16416,0.597482,0.620436,0.682353
0.164994,0.596312,0.618797,0.680453
0.165827,0.595147,0.617166,0.678557
0.16666,0.593961,0.615501,0.676621
0.167494,0.59279,0.613856,0.674703
0.168327,0.591598,0.612178,0.672746
0.16916,0.590421,0.61052,0.670808
0.169994,0.589224,0.608831,0.668831
0.170827,0.588043,0.607163,0.666874
0.17166,0.586843,0.605463,0.664878
0.172493,0.585658,0.603785,0.662902
0.173327,0.584456,0.602076,0.660889
0.17416,0.583269,0.60039,0.658896
0.174993,0.582065,0.598673,0.656866
0.175827,0.580877,0.59698,0.654858
0.17666,0.579672,0.595257,0.652812
0.177493,0.578484,0.593558,0.650789
0.178327,0.57728,0.59183,0.648729
0.17916,0.576092,0.590125,0.646692
0.179993,0.57489,0.588393,0.644619
0.180826,0.573704,0.586686,0.64257
0.18166,0.572504,0.584951,0.640485
0.182493,0.571321,0.58324,0.638423
0.183326,0.570131,0.581517,0.636342
0.18416,0.568943,0.579792,0.634255
0.184993,0.567758,0.578067,0.632163
0.185826,0.566575,0.576343,0.630067
0.18666,0.565395,0.574619,0.627967
0.187493,0.564217,0.572895,0.625862
0.188326,0.563042,0.571172,0.623753
0.189159,0.56187,0.56945,0.621641
0.189993,0.560702,0.56773,0.619525
0.190826,0.559536,0.566011,0.617406
0.191659,0.558375,0.564294,0.615284
0.192493,0.557217,0.562579,0.613159
0.193326,0.556063,0.560866,0.611032
0.194159,0.554913,0.559155,0.608902
0.194993,0.553767,0.557448,0.60677
0.195826,0.552626,0.555743,0.604636
0.196659,0.551489,0.554041,0.602501
0.197493,0.550357,0.552343,0.600364
0.198326,0.549229,0.550648,0.598225
0.199159,0.548106,0.548957,0.596086
0.199992,0.546989,0.547269,0.593946
0.200826,0.545877,0.545586,0.591805
0.201659,0.544769,0.543908,0.589663
0.202492,0.543668,0.542233,0.587521
0.203326,0.542572,0.540564,0.585379
0.204159,0.541481,0.538899,0.583237
0.204992,0.540396,0.537239,0.581095
0.205826,0.539317,0.535585,0.578954
0.206659,0.538244,0.533936,0.576812
0.207492,0.537176,0.532292,0.574672
0.208325,0.536115,0.530654,0.572533
0.209159,0.53506,0.529022,0.570394
0.209992,0.534011,0.527396,0.568257
0.210825,0.532969,0.525777,0.566121
0.211659,0.531933,0.524163,0.563986
0.212492,0.530903,0.522556,0.561853
0.213325,0.52988,0.520955,0.559722
0.214159,0.528864,0.519361,0.557592
0.214992,0.527854,0.517774,0.555465
0.215825,0.526851,0.516195,0.55334
0.216658,0.525855,0.514622,0.551217
0.217492,0.524866,0.513056,0.549097
0.217492,0.702204,0.680751,0.695901
0.218325,0.702984,0.681361,0.696395
0.219158,0.704472,0.682751,0.697742
0.219992,0.704137,0.68215,0.696926
0.220825,0.703789,0.681523,0.696067
0.221658,0.703163,0.680591,0.694871
0.222492,0.702409,0.679516,0.693512
0.223325,0.701546,0.678327,0.692028
0.224158,0.700623,0.677064,0.690452
0.224992,0.699657,0.675753,0.688817
0.225825,0.698665,0.674412,0.687143
0.226658,0.69766,0.673056,0.685448
0.227491,0.696649,0.671694,0.68374
0.228325,0.695641,0.670334,0.68203
0.229158,0.69464,0.668981,0.680323
0.229991,0.693649,0.66764,0.678623
0.230825,0.692671,0.666312,0.676934
0.231658,0.691707,0.665001,0.675258
0.232491,0.69076,0.663707,0.673596
0.233325,0.689829,0.662431,0.671951
0.234158,0.688915,0.661175,0.670322
0.234991,0.688019,0.659939,0.668711
0.235824,0.687142,0.658724,0.667118
0.236658,0.686283,0.657528,0.665543
0.237491,0.685442,0.656354,0.663988
0.238324,0.68462,0.655201,0.662451
0.239158,0.683817,0.654068,0.660934
0.239991,0.683033,0.652957,0.659436
0.240824,0.682267,0.651867,0.657957
0.241658,0.68152,0.650797,0.656498
0.242491,0.680792,0.649749,0.655059
0.243324,0.680082,0.648722,0.653639
0.244157,0.679391,0.647716,0.652238
0.244991,0.678718,0.646731,0.650858
0.245824,0.678063,0.645766,0.649496
0.246657,0.677426,0.644822,0.648155
0.247491,0.676808,0.643899,0.646832
0.248324,0.676207,0.642996,0.64553
0.249157,0.675625,0.642114,0.644247
0.249991,0.675043,0.641232,0.642958
0.250824,0.67451,0.640408,0.641736
0.251657,0.673963,0.639566,0.640485
0.25249,0.673465,0.638783,0.639304
0.253324,0.672953,0.63798,0.638091
0.254157,0.67249,0.637237,0.636948
0.25499,0.67201,0.636473,0.635773
0.255824,0.671565,0.635749,0.634642
0.256657,0.671151,0.635063,0.633556
0.25749,0.67072,0.634357,0.632436
0.258324,0.670324,0.633689,0.631361
0.259157,0.669943,0.633041,0.630306
0.25999,0.669576,0.63241,0.629267
0.260824,0.669226,0.631797,0.628247
0.261657,0.66889,0.631202,0.627244
0.26249,0.66857,0.630625,0.62626
0.263323,0.668265,0.630066,0.625294
0.264157,0.667975,0.629525,0.624345
0.26499,0.667699,0.629,0.623413
0.265823,0.667437,0.628493,0.622499
0.266657,0.667189,0.628002,0.621602
0.26749,0.666956,0.627529,0.620722
0.268323,0.666736,0.627071,0.619859
0.269157,0.66653,0.62663,0.619013
0.26999,0.666336,0.626205,0.618183
0.270823,0.666156,0.625796,0.61737
0.271656,0.665989,0.625402,0.616573
0.27249,0.665835,0.625024,0.615792
0.273323,0.665693,0.62466,0.615027
0.274156,0.665563,0.624312,0.614277
0.27499,0.665445,0.623979,0.613544
0.275823,0.665339,0.62366,0.612825
0.276656,0.665245,0.623355,0.612122
0.27749,0.665161,0.623065,0.611434
0.278323,0.66509,0.622788,0.610761
0.279156,0.665029,0.622525,0.610103
0.279989,0.664978,0.622276,0.609459
0.280823,0.664939,0.622039,0.60883
0.281656,0.664909,0.621816,0.608214
0.282489,0.66489,0.621606,0.607613
0.283323,0.664881,0.621408,0.607026
0.284156,0.664881,0.621222,0.606453
0.284989,0.664891,0.621049,0.605892
0.285823,0.66491,0.620887,0.605346
0.286656,0.664938,0.620738,0.604812
0.287489,0.664975,0.620599,0.604291
0.288323,0.665021,0.620472,0.603784
0.289156,0.665075,0.620357,0.603289
0.289989,0.665137,0.620252,0.602806
0.290822,0.665208,0.620157,0.602336
0.291656,0.665286,0.620074,0.601878
0.292489,0.665372,0.62,0.601432
0.293322,0.665465,0.619937,0.600998
0.294156,0.665566,0.619883,0.600575
0.294989,0.665674,0.61984,0.600164
0.295822,0.665788,0.619805,0.599764
0.296656,0.66591,0.61978,0.599376
0.297489,0.666038,0.619765,0.598998
0.298322,0.666172,0.619758,0.598632
0.299155,0.666312,0.619759,0.598276
0.299989,0.666459,0.61977,0.59793
0.300822,0.666611,0.619789,0.597595
0.301655,0.666768,0.619816,0.597271
0.302489,0.666932,0.619851,0.596956
0.303322,0.6671,0.619894,0.596652
0.304155,0.667274,0.619944,0.596357
0.304989,0.667452,0.620002,0.596073
0.305822,0.667636,0.620068,0.595797
0.306655,0.667824,0.620141,0.595532
0.307488,0.668016,0.62022,0.595275
0.308322,0.668213,0.620307,0.595028
0.309155,0.668414,0.620401,0.59479
0.309988,0.668619,0.620501,0.594561
0.310822,0.668828,0.620607,0.594341
0.311655,0.66904,0.62072,0.59413
0.312488,0.669256,0.620839,0.593927
0.313322,0.669476,0.620964,0.593733
0.314155,0.669699,0.621095,0.593547
0.314988,0.669925,0.621232,0.59337
0.315821,0.670154,0.621374,0.593201
0.316655,0.670386,0.621522,0.59304
0.317488,0.670621,0.621676,0.592888
0.318321,0.670859,0.621834,0.592743
0.319155,0.671099,0.621998,0.592606
0.319988,0.671341,0.622167,0.592478
0.320821,0.671586,0.622341,0.592357
0.321655,0.671833,0.62252,0.592243
0.322488,0.672094,0.622714,0.592154
0.323321,0.672331,0.622889,0.592037
0.324155,0.672587,0.623085,0.591949
0.324988,0.672853,0.623292,0.591881
0.325821,0.673096,0.623481,0.591788
0.326654,0.673367,0.6237,0.591737
0.327488,0.673614,0.623898,0.591659
0.328321,0.673888,0.624124,0.591623
0.329154,0.674138,0.624331,0.59156
0.329988,0.674414,0.624565,0.591537
0.330821,0.674667,0.62478,0.59149
0.331654,0.674944,0.625021,0.59148
0.332488,0.6752,0.625246,0.591448
0.333321,0.675479,0.625493,0.591452
0.334154,0.675737,0.625726,0.591435
0.334987,0.676018,0.62598,0.591453
0.335821,0.676293,0.626234,0.591469
0.336654,0.676549,0.626473,0.59147
0.337487,0.676831,0.626738,0.591508
0.338321,0.677108,0.627002,0.591545
0.339154,0.677367,0.627252,0.591568
0.339987,0.67765,0.627527,0.591627
0.340821,0.677928,0.627801,0.591685
0.341654,0.678188,0.628062,0.591731
0.342487,0.678472,0.628346,0.59181
0.34332,0.67875,0.628629,0.591889
0.344154,0.679013,0.628902,0.591958
0.344987,0.679296,0.629194,0.592057
0.34582,0.679575,0.629486,0.592158
0.346654,0.679838,0.62977,0.59225
0.347487,0.680121,0.63007,0.59237
0.34832,0.6804,0.630372,0.592492
0.349154,0.680665,0.630666,0.592608
0.349987,0.680947,0.630975,0.592748
0.35082,0.681216,0.631278,0.592883
