Time,179141,179151,179171,179181,179381
0,-0.00902192,-0.00931588,-0.0093853,-0.00905822,-0.00893018
0.0008333,-0.00902192,-0.00931589,-0.0093853,-0.00905822,-0.00893018
0.0016666,-0.00902192,-0.00931589,-0.0093853,-0.00905822,-0.00893019
0.0024999,-0.00902192,-0.00931589,-0.0093853,-0.00905822,-0.00893019
0.0033332,-0.00902192,-0.00931589,-0.0093853,-0.00905822,-0.00893019
0.0041665,-0.00902192,-0.00931589,-0.0093853,-0.00905823,-0.00893019
0.0049998,-0.00902192,-0.00931589,-0.0093853,-0.00905823,-0.00893019
0.0058331,-0.00902192,-0.00931589,-0.0093853,-0.00905823,-0.00893019
0.0066664,-0.00902192,-0.00931589,-0.0093853,-0.00905823,-0.00893019
0.0074997,-0.00902192,-0.00931589,-0.0093853,-0.00905823,-0.00893019
0.008333,-0.00902192,-0.00931589,-0.0093853,-0.00905823,-0.00893019
0.0091663,-0.00902192,-0.00931589,-0.0093853,-0.00905823,-0.00893019
0.0099996,-0.00902191,-0.00931589,-0.0093853,-0.00905823,-0.00893019
0.0108329,-0.00902191,-0.00931589,-0.0093853,-0.00905823,-0.00893019
0.0116662,-0.00902191,-0.00931589,-0.0093853,-0.00905823,-0.00893019
0.0124995,-0.00902191,-0.00931589,-0.0093853,-0.00905823,-0.00893019
0.0133328,-0.0090219,-0.00931589,-0.0093853,-0.00905824,-0.00893019
0.0141661,-0.0090219,-0.00931589,-0.0093853,-0.00905824,-0.00893019
0.0149994,-0.0090219,-0.00931589,-0.00938529,-0.00905824,-0.00893019
0.0158327,-0.00902189,-0.00931589,-0.00938529,-0.00905824,-0.00893019
0.016666,-0.00902189,-0.00931588,-0.00938529,-0.00905824,-0.00893019
0.0174993,-0.00902188,-0.00931588,-0.00938529,-0.00905824,-0.00893019
0.0183326,-0.00902188,-0.00931588,-0.00938529,-0.00905824,-0.00893019
0.0191659,-0.00902188,-0.00931588,-0.00938529,-0.00905824,-0.00893019
0.0199992,-0.00902187,-0.00931588,-0.00938529,-0.00905824,-0.00893019
0.0208325,-0.00902187,-0.00931588,-0.00938529,-0.00905824,-0.00893019
0.0216658,-0.00902186,-0.00931588,-0.00938528,-0.00905824,-0.00893019
0.0224991,-0.00902186,-0.00931588,-0.00938528,-0.00905824,-0.00893019
0.0233324,-0.00902185,-0.00931588,-0.00938528,-0.00905824,-0.00893019
0.0241657,-0.00902184,-0.00931587,-0.00938528,-0.00905824,-0.00893019
0.024999,-0.00902184,-0.00931587,-0.00938528,-0.00905824,-0.00893019
0.0258323,-0.00902183,-0.00931587,-0.00938528,-0.00905824,-0.00893019
0.0266656,-0.00902183,-0.00931587,-0.00938527,-0.00905824,-0.00893019
0.0274989,-0.00902182,-0.00931587,-0.00938527,-0.00905824,-0.00893019
0.0283322,-0.00902181,-0.00931587,-0.00938527,-0.00905824,-0.00893019
0.0291655,-0.00902181,-0.00931586,-0.00938527,-0.00905824,-0.00893019
0.0299988,-0.0090218,-0.00931586,-0.00938527,-0.00905824,-0.00893019
0.0308321,-0.00902179,-0.00931586,-0.00938526,-0.00905824,-0.00893019
0.0316654,-0.00902179,-0.00931586,-0.00938526,-0.00905824,-0.00893019
0.0324987,-0.00902178,-0.00931586,-0.00938526,-0.00905824,-0.00893019
0.033332,-0.00902177,-0.00931585,-0.00938526,-0.00905824,-0.00893019
0.0341653,-0.00902177,-0.00931585,-0.00938526,-0.00905824,-0.00893019
0.0349986,-0.00902176,-0.00931585,-0.00938525,-0.00905824,-0.00893019
0.0358319,-0.00902175,-0.00931585,-0.00938525,-0.00905824,-0.00893019
0.0366652,-0.00902174,-0.00931585,-0.00938525,-0.00905824,-0.00893019
0.0374985,-0.00902174,-0.00931584,-0.00938524,-0.00905824,-0.00893019
0.0383318,-0.00902173,-0.00931584,-0.00938524,-0.00905824,-0.00893019
0.0391651,-0.00902172,-0.00931584,-0.00938524,-0.00905824,-0.00893019
0.0399984,-0.00902171,-0.00931583,-0.00938524,-0.00905824,-0.00893019
0.0408317,-0.00902171,-0.00931583,-0.00938523,-0.00905824,-0.00893019
0.041665,-0.0090217,-0.00931583,-0.00938523,-0.00905824,-0.00893019
0.0424983,-0.00902169,-0.00931583,-0.00938523,-0.00905824,-0.00893019
0.0433316,-0.00902168,-0.00931582,-0.00938522,-0.00905824,-0.00893018
0.0441649,-0.00902168,-0.00931582,-0.00938522,-0.00905824,-0.00893018
0.0449982,-0.00902167,-0.00931582,-0.00938522,-0.00905824,-0.00893018
0.0458315,-0.00902166,-0.00931581,-0.00938522,-0.00905824,-0.00893018
0.0466648,-0.00902165,-0.00931581,-0.00938521,-0.00905824,-0.00893018
0.0474981,-0.00902165,-0.00931581,-0.00938521,-0.00905824,-0.00893018
0.0483314,-0.00902164,-0.00931581,-0.00938521,-0.00905824,-0.00893018
0.0491647,-0.00902163,-0.0093158,-0.0093852,-0.00905824,-0.00893018
0.049998,-0.00902163,-0.0093158,-0.0093852,-0.00905824,-0.00893017
0.0508313,-0.00902162,-0.0093158,-0.0093852,-0.00905824,-0.00893017
0.0516646,-0.00902161,-0.00931579,-0.0093852,-0.00905824,-0.00893017
0.0524979,-0.0090216,-0.00931579,-0.00938519,-0.00905824,-0.00893017
0.0533312,-0.0090216,-0.00931579,-0.00938519,-0.00905824,-0.00893017
0.0541645,-0.00902159,-0.00931579,-0.00938519,-0.00905824,-0.00893017
0.0549978,-0.00902158,-0.00931578,-0.00938519,-0.00905824,-0.00893017
0.0558311,-0.00902158,-0.00931578,-0.00938518,-0.00905824,-0.00893017
0.0566644,-0.00902157,-0.00931578,-0.00938518,-0.00905824,-0.00893016
0.0574977,-0.00902157,-0.00931577,-0.00938518,-0.00905824,-0.00893016
0.058331,-0.00902156,-0.00931577,-0.00938518,-0.00905823,-0.00893016
0.0591643,-0.00902155,-0.00931577,-0.00938517,-0.00905823,-0.00893016
0.0599976,-0.00902155,-0.00931577,-0.00938517,-0.00905823,-0.00893016
0.0608309,-0.00902154,-0.00931576,-0.00938517,-0.00905823,-0.00893015
0.0616642,-0.00902154,-0.00931576,-0.00938516,-0.00905823,-0.00893015
0.0624975,-0.00902153,-0.00931576,-0.00938516,-0.00905823,-0.00893015
0.0633308,-0.00902153,-0.00931576,-0.00938516,-0.00905823,-0.00893015
0.0641641,-0.00902152,-0.00931575,-0.00938516,-0.00905822,-0.00893015
0.0649974,-0.00902152,-0.00931575,-0.00938516,-0.00905822,-0.00893014
0.0658307,-0.00902152,-0.00931575,-0.00938516,-0.00905822,-0.00893014
0.066664,-0.00902151,-0.00931575,-0.00938515,-0.00905822,-0.00893014
0.0674973,-0.00902151,-0.00931574,-0.00938515,-0.00905822,-0.00893014
0.0683306,-0.0090215,-0.00931574,-0.00938515,-0.00905822,-0.00893014
0.0691639,-0.0090215,-0.00931574,-0.00938515,-0.00905821,-0.00893013
0.0699972,-0.0090215,-0.00931574,-0.00938515,-0.00905821,-0.00893013
0.0708305,-0.00902149,-0.00931574,-0.00938514,-0.00905821,-0.00893013
0.0716638,-0.00902149,-0.00931573,-0.00938514,-0.00905821,-0.00893012
0.0724971,-0.00902149,-0.00931573,-0.00938514,-0.00905821,-0.00893012
0.0733304,-0.00902149,-0.00931573,-0.00938514,-0.0090582,-0.00893012
0.0741637,-0.00902148,-0.00931573,-0.00938514,-0.0090582,-0.00893012
0.074997,-0.00902148,-0.00931573,-0.00938514,-0.0090582,-0.00893011
0.0758303,-0.00902148,-0.00931573,-0.00938514,-0.0090582,-0.00893011
0.0766636,-0.00902148,-0.00931572,-0.00938514,-0.0090582,-0.00893011
0.0774969,-0.00902148,-0.00931572,-0.00938514,-0.00905819,-0.0089301
0.0783302,-0.00902147,-0.00931572,-0.00938514,-0.00905819,-0.0089301
0.0791635,-0.00902147,-0.00931572,-0.00938514,-0.00905819,-0.0089301
0.0799968,-0.00902147,-0.00931572,-0.00938514,-0.00905818,-0.0089301
0.0808301,-0.00902147,-0.00931572,-0.00938514,-0.00905818,-0.0089301
0.0816634,-0.00902147,-0.00931572,-0.00938514,-0.00905818,-0.00893009
0.0824967,-0.00902147,-0.00931572,-0.00938514,-0.00905818,-0.00893009
0.08333,-0.00902147,-0.00931571,-0.00938514,-0.00905817,-0.00893009
0.0841633,-0.00902147,-0.00931571,-0.00938514,-0.00905817,-0.00893009
0.0849966,-0.00902147,-0.00931571,-0.00938514,-0.00905817,-0.00893009
0.08583,-0.00902147,-0.00931571,-0.00938514,-0.00905817,-0.00893008
0.0866633,-0.00902147,-0.00931571,-0.00938514,-0.00905816,-0.00893008
0.0874966,-0.00902147,-0.00931571,-0.00938514,-0.00905816,-0.00893008
0.0883299,-0.00902147,-0.00931571,-0.00938514,-0.00905816,-0.00893008
0.0891632,-0.00902147,-0.00931571,-0.00938514,-0.00905815,-0.00893008
0.0899965,-0.00902147,-0.00931571,-0.00938514,-0.00905815,-0.00893007
0.0908298,-0.00902148,-0.00931571,-0.00938514,-0.00905815,-0.00893007
0.0916631,-0.00902148,-0.00931571,-0.00938514,-0.00905814,-0.00893007
0.0924964,-0.00902148,-0.00931571,-0.00938514,-0.00905814,-0.00893007
0.0933297,-0.00902148,-0.00931571,-0.00938514,-0.00905814,-0.00893007
0.094163,-0.00902148,-0.00931571,-0.00938514,-0.00905814,-0.00893007
0.0949963,-0.00902149,-0.00931571,-0.00938514,-0.00905813,-0.00893007
0.0958296,-0.00902149,-0.00931571,-0.00938514,-0.00905813,-0.00893007
0.0966629,-0.00902149,-0.00931571,-0.00938515,-0.00905813,-0.00893007
0.0974962,-0.00902149,-0.00931571,-0.00938515,-0.00905812,-0.00893007
0.0983295,-0.00902149,-0.00931571,-0.00938515,-0.00905812,-0.00893006
0.0991628,-0.0090215,-0.00931571,-0.00938515,-0.00905812,-0.00893006
0.0999961,-0.0090215,-0.00931571,-0.00938515,-0.00905812,-0.00893006
0.0999961,-0.0090215,-0.00931571,-0.00938515,-0.00905812,-0.00893006
0.100829,-0.00946007,-0.00968607,-0.00956161,-0.00936474,-0.00924166
0.101663,-0.0101773,-0.0103,-0.00985558,-0.00987176,-0.00975632
0.102496,-0.0107354,-0.0107868,-0.0100901,-0.0102722,-0.0101622
0.103329,-0.0112904,-0.0112715,-0.0103239,-0.0106709,-0.0105662
0.104163,-0.011839,-0.0117535,-0.0105569,-0.0110669,-0.0109673
0.104996,-0.0123823,-0.0122327,-0.0107889,-0.0114604,-0.0113657
0.105829,-0.0129203,-0.0127089,-0.0110199,-0.0118513,-0.0117612
0.106663,-0.0134529,-0.0131818,-0.0112495,-0.0122393,-0.0121536
0.107496,-0.0139804,-0.0136513,-0.0114779,-0.0126245,-0.0125431
0.108329,-0.0145024,-0.0141169,-0.0117047,-0.0130066,-0.0129293
0.109162,-0.015019,-0.0145786,-0.0119299,-0.0133856,-0.0133122
0.109996,-0.01553,-0.015036,-0.0121535,-0.0137613,-0.0136917
0.110829,-0.0160353,-0.0154889,-0.0123752,-0.0141336,-0.0140675
0.111662,-0.0165347,-0.0159371,-0.012595,-0.0145023,-0.0144395
0.112496,-0.0170281,-0.0163802,-0.0128128,-0.0148672,-0.0148076
0.113329,-0.0175152,-0.0168188,-0.0130285,-0.0152284,-0.0151716
0.114162,-0.0179961,-0.0172531,-0.013242,-0.0155856,-0.0155315
0.114996,-0.0184705,-0.0176832,-0.0134532,-0.0159388,-0.0158872
0.115829,-0.0189384,-0.018109,-0.0136621,-0.0162878,-0.0162385
0.116662,-0.0193995,-0.0185305,-0.0138686,-0.0166326,-0.0165853
